account_id,IN,OUT,B,Months_Count,IN/M,OUT/M,B/M
406,89131,73971,15160,27,3301.1481481481483,2739.6666666666665,561.4814814814815
407,397031,349693,47338,20,19851.55,17484.65,2366.9
408,978408,893580,84828,65,15052.430769230768,13747.384615384615,1305.0461538461539
409,354317,313135,41182,30,11810.566666666668,10437.833333333334,1372.7333333333333
410,151233,133390,17843,26,5816.653846153846,5130.384615384615,686.2692307692307
411,1455910,1386724,69186,70,20798.714285714286,19810.342857142856,988.3714285714286
412,1147994,1084427,63567,35,32799.828571428574,30983.628571428573,1816.2
413,148279,130785,17494,29,5113.068965517241,4509.827586206897,603.2413793103449
414,696503,631050,65453,35,19900.085714285713,18030.0,1870.0857142857142
415,1032152,994295,37857,69,14958.72463768116,14410.072463768116,548.6521739130435
416,146724,121961,24763,28,5240.142857142857,4355.75,884.3928571428571
417,1241509,1229277,12232,35,35471.68571428571,35122.2,349.48571428571427
418,919303,885841,33462,40,22982.575,22146.025,836.55
419,366785,340255,26530,62,5915.887096774193,5487.9838709677415,427.9032258064516
420,538031,459345,78686,40,13450.775,11483.625,1967.15
421,126200,105459,20741,13,9707.692307692309,8112.2307692307695,1595.4615384615386
422,1432766,1356093,76673,52,27553.19230769231,26078.71153846154,1474.4807692307693
423,206436,184940,21496,69,2991.8260869565215,2680.289855072464,311.536231884058
424,568922,515733,53189,22,25860.090909090908,23442.409090909092,2417.681818181818
425,534771,502766,32005,69,7750.304347826087,7286.463768115942,463.84057971014494
426,1568235,1539220,29015,61,25708.77049180328,25233.114754098362,475.655737704918
427,1348333,1261474,86859,53,25440.245283018867,23801.396226415094,1638.8490566037735
428,472907,417130,55777,70,6755.814285714286,5959.0,796.8142857142857
429,809104,742735,66369,39,20746.25641025641,19044.48717948718,1701.7692307692307
430,79751,15300,64451,39,2044.8974358974358,392.3076923076923,1652.5897435897436
431,528963,491292,37671,25,21158.52,19651.68,1506.84
432,528156,502015,26141,66,8002.363636363636,7606.287878787879,396.07575757575756
433,356473,339000,17473,66,5401.106060606061,5136.363636363636,264.74242424242425
434,290954,259842,31112,24,12123.083333333334,10826.75,1296.3333333333333
435,364890,337784,27106,71,5139.295774647887,4757.521126760564,381.77464788732397
436,260491,245353,15138,28,9303.25,8762.607142857143,540.6428571428571
437,1596025,1512492,83533,60,26600.416666666668,25208.2,1392.2166666666667
438,122022,102500,19522,18,6779.0,5694.444444444444,1084.5555555555557
439,218426,189670,28756,32,6825.8125,5927.1875,898.625
440,438835,378864,59971,24,18284.791666666668,15786.0,2498.7916666666665
441,2984004,2876451,107553,60,49733.4,47940.85,1792.55
442,429483,375109,54374,21,20451.571428571428,17862.333333333332,2589.2380952380954
443,223795,201588,22207,71,3152.042253521127,2839.2676056338028,312.77464788732397
444,276143,229368,46775,31,8907.838709677419,7398.967741935484,1508.8709677419354
445,1358212,1330633,27579,65,20895.56923076923,20471.276923076923,424.2923076923077
446,1740772,1691297,49475,66,26375.333333333332,25625.71212121212,749.6212121212121
447,636811,553507,83304,28,22743.25,19768.10714285714,2975.1428571428573
449,222604,207741,14863,49,4542.938775510204,4239.6122448979595,303.3265306122449
450,138803,122698,16105,31,4477.5161290322585,3958.0,519.516129032258
451,70488,53700,16788,55,1281.6,976.3636363636364,305.23636363636365
452,1297869,1221657,76212,37,35077.54054054054,33017.75675675676,2059.7837837837837
453,538822,452217,86605,20,26941.1,22610.85,4330.25
454,472791,441123,31668,43,10995.139534883721,10258.67441860465,736.4651162790698
455,624352,593666,30686,44,14189.818181818182,13492.40909090909,697.4090909090909
456,3702245,3636397,65848,71,52144.295774647886,51216.859154929574,927.4366197183099
458,779372,716423,62949,42,18556.47619047619,17057.690476190477,1498.7857142857142
459,45800,37700,8100,50,916.0,754.0,162.0
460,337744,294383,43361,56,6031.142857142857,5256.839285714285,774.3035714285714
461,458786,384545,74241,70,6554.085714285714,5493.5,1060.5857142857142
462,1401891,1356940,44951,61,22981.819672131147,22244.918032786885,736.9016393442623
463,1119750,1014420,105330,43,26040.697674418603,23591.162790697676,2449.5348837209303
464,101640,84855,16785,19,5349.473684210527,4466.0526315789475,883.421052631579
465,1064046,1043486,20560,70,15200.657142857142,14906.942857142858,293.7142857142857
466,77200,16500,60700,34,2270.5882352941176,485.29411764705884,1785.2941176470588
467,764962,728726,36236,63,12142.253968253968,11567.079365079366,575.1746031746031
468,830433,743952,86481,33,25164.636363636364,22544.0,2620.6363636363635
469,95623,81004,14619,17,5624.882352941177,4764.941176470588,859.9411764705883
470,552549,517908,34641,57,9693.842105263158,9086.105263157895,607.7368421052631
471,500144,450292,49852,42,11908.190476190477,10721.238095238095,1186.952380952381
472,1410877,1380131,30746,26,54264.5,53081.96153846154,1182.5384615384614
473,341120,312085,29035,26,13120.0,12003.26923076923,1116.7307692307693
474,183119,147960,35159,36,5086.638888888889,4110.0,976.6388888888889
475,83246,70850,12396,19,4381.368421052632,3728.9473684210525,652.421052631579
476,36700,12700,24000,20,1835.0,635.0,1200.0
477,1275218,1231486,43732,71,17960.816901408452,17344.87323943662,615.943661971831
478,1374843,1282576,92267,53,25940.43396226415,24199.54716981132,1740.8867924528302
479,117403,106512,10891,37,3173.054054054054,2878.7027027027025,294.35135135135135
480,611948,581303,30645,23,26606.434782608696,25274.043478260868,1332.391304347826
481,217913,159888,58025,32,6809.78125,4996.5,1813.28125
483,51255,38350,12905,17,3015.0,2255.8823529411766,759.1176470588235
484,498552,474111,24441,47,10607.489361702128,10087.468085106382,520.0212765957447
485,2813247,2734191,79056,71,39623.19718309859,38509.7323943662,1113.4647887323943
486,321527,216245,105282,37,8689.918918918918,5844.459459459459,2845.4594594594596
487,996151,893011,103140,37,26923.0,24135.432432432433,2787.5675675675675
488,63700,13200,50500,30,2123.3333333333335,440.0,1683.3333333333333
489,1205298,1162006,43292,67,17989.5223880597,17343.373134328358,646.1492537313433
490,134590,119518,15072,43,3130.0,2779.4883720930234,350.51162790697674
491,687636,635630,52006,31,22181.8064516129,20504.1935483871,1677.6129032258063
492,412577,395930,16647,62,6654.467741935484,6385.967741935484,268.5
493,1078480,1043440,35040,56,19258.571428571428,18632.85714285714,625.7142857142857
494,2186187,2122039,64148,69,31683.869565217392,30754.1884057971,929.6811594202899
496,523119,486327,36792,70,7473.128571428571,6947.528571428571,525.6
497,1610183,1563625,46558,68,23679.16176470588,22994.485294117647,684.6764705882352
498,1476148,1376140,100008,61,24199.147540983606,22559.67213114754,1639.4754098360656
500,1027708,1006717,20991,32,32115.875,31459.90625,655.96875
501,1341361,1259608,81753,38,35298.97368421053,33147.57894736842,2151.3947368421054
502,81547,48607,32940,14,5824.785714285715,3471.9285714285716,2352.8571428571427
503,469402,417860,51542,28,16764.35714285714,14923.57142857143,1840.7857142857142
504,243380,216077,27303,68,3579.1176470588234,3177.6029411764707,401.5147058823529
505,81471,64097,17374,24,3394.625,2670.7083333333335,723.9166666666666
506,550493,495510,54983,29,18982.51724137931,17086.55172413793,1895.9655172413793
507,203553,212715,-9162,30,6785.1,7090.5,-305.4
508,128690,106080,22610,25,5147.6,4243.2,904.4
509,279565,235965,43600,16,17472.8125,14747.8125,2725.0
510,1681017,1612469,68548,66,25469.954545454544,24431.348484848484,1038.6060606060605
511,472518,446660,25858,25,18900.72,17866.4,1034.32
512,551284,482052,69232,23,23968.869565217392,20958.782608695652,3010.086956521739
513,390199,322268,67931,25,15607.96,12890.72,2717.24
514,447111,413040,34071,33,13548.818181818182,12516.363636363636,1032.4545454545455
515,197119,176300,20819,46,4285.195652173913,3832.608695652174,452.5869565217391
516,240680,210536,30144,34,7078.823529411765,6192.235294117647,886.5882352941177
517,1655632,1567275,88357,63,26279.873015873014,24877.380952380954,1402.4920634920634
518,302111,283876,18235,51,5923.745098039216,5566.196078431372,357.54901960784315
519,432770,406340,26430,61,7094.5901639344265,6661.311475409836,433.27868852459017
520,223459,189569,33890,61,3663.2622950819673,3107.688524590164,555.5737704918033
521,2635060,2552458,82602,38,69343.68421052632,67169.94736842105,2173.7368421052633
522,436406,409829,26577,36,12122.388888888889,11384.138888888889,738.25
523,847269,776585,70684,64,13238.578125,12134.140625,1104.4375
524,1195050,1102833,92217,55,21728.18181818182,20051.50909090909,1676.6727272727273
525,954626,855914,98712,33,28928.060606060608,25936.78787878788,2991.2727272727275
526,518948,485056,33892,29,17894.758620689656,16726.068965517243,1168.6896551724137
528,111337,90725,20612,24,4639.041666666667,3780.2083333333335,858.8333333333334
529,128886,95773,33113,16,8055.375,5985.8125,2069.5625
530,688711,655732,32979,25,27548.44,26229.28,1319.16
531,132992,99339,33653,40,3324.8,2483.475,841.325
532,1703324,1628974,74350,39,43674.97435897436,41768.5641025641,1906.4102564102564
533,388637,359299,29338,43,9038.06976744186,8355.790697674418,682.2790697674419
534,305979,258104,47875,19,16104.157894736842,13584.421052631578,2519.7368421052633
535,1249742,1209371,40371,55,22722.581818181818,21988.563636363637,734.0181818181818
536,133177,106816,26361,26,5122.192307692308,4108.307692307692,1013.8846153846154
537,150006,82867,67139,23,6522.0,3602.913043478261,2919.086956521739
538,226734,202710,24024,54,4198.777777777777,3753.8888888888887,444.8888888888889
539,2053698,2045796,7902,70,29338.542857142857,29225.657142857144,112.88571428571429
540,588138,564850,23288,62,9486.09677419355,9110.483870967742,375.61290322580646
541,1407453,1387289,20164,64,21991.453125,21676.390625,315.0625
542,261258,242945,18313,61,4282.918032786885,3982.7049180327867,300.21311475409834
543,245833,229459,16374,55,4469.690909090909,4171.981818181818,297.7090909090909
544,1151507,1040279,111228,43,26779.232558139534,24192.53488372093,2586.6976744186045
545,787623,702182,85441,61,12911.852459016394,11511.180327868853,1400.672131147541
546,112844,98930,13914,25,4513.76,3957.2,556.56
547,59648,42209,17439,17,3508.705882352941,2482.8823529411766,1025.8235294117646
548,359876,343208,16668,54,6664.37037037037,6355.7037037037035,308.6666666666667
549,391222,357704,33518,25,15648.88,14308.16,1340.72
550,83415,65136,18279,14,5958.214285714285,4652.571428571428,1305.642857142857
551,383935,342445,41490,67,5730.373134328358,5111.119402985075,619.2537313432836
552,335248,318965,16283,64,5238.25,4983.828125,254.421875
553,274275,232665,41610,42,6530.357142857143,5539.642857142857,990.7142857142857
554,235349,210695,24654,35,6724.257142857143,6019.857142857143,704.4
555,1664904,1641417,23487,67,24849.31343283582,24498.761194029852,350.55223880597015
556,367700,311735,55965,18,20427.777777777777,17318.61111111111,3109.1666666666665
557,116835,97350,19485,37,3157.7027027027025,2631.0810810810813,526.6216216216217
558,323510,276456,47054,30,10783.666666666666,9215.2,1568.4666666666667
559,403293,376530,26763,69,5844.826086956522,5456.95652173913,387.8695652173913
560,454593,425013,29580,40,11364.825,10625.325,739.5
561,148488,123557,24931,24,6187.0,5148.208333333333,1038.7916666666667
562,672138,606955,65183,70,9601.971428571429,8670.785714285714,931.1857142857143
563,687767,668845,18922,65,10581.030769230769,10289.923076923076,291.10769230769233
564,249369,216961,32408,12,20780.75,18080.083333333332,2700.6666666666665
565,199720,157317,42403,37,5397.8378378378375,4251.810810810811,1146.027027027027
566,728244,658733,69511,13,56018.769230769234,50671.769230769234,5347.0
567,230294,177125,53169,30,7676.466666666666,5904.166666666667,1772.3
568,614291,548900,65391,45,13650.91111111111,12197.777777777777,1453.1333333333334
569,130534,109138,21396,26,5020.538461538462,4197.615384615385,822.9230769230769
570,267494,250433,17061,25,10699.76,10017.32,682.44
571,143661,118095,25566,29,4953.827586206897,4072.2413793103447,881.5862068965517
572,1248670,1170392,78278,57,21906.491228070176,20533.19298245614,1373.298245614035
573,446825,402117,44708,29,15407.758620689656,13866.103448275862,1541.655172413793
574,2938731,2835525,103206,65,45211.24615384615,43623.46153846154,1587.7846153846153
575,575861,546985,28876,56,10283.232142857143,9767.589285714286,515.6428571428571
576,455592,420061,35531,71,6416.788732394366,5916.352112676056,500.4366197183099
577,675158,594690,80468,51,13238.392156862745,11660.588235294117,1577.8039215686274
578,442674,406202,36472,21,21079.714285714286,19342.95238095238,1736.7619047619048
579,95709,67422,28287,12,7975.75,5618.5,2357.25
580,304912,275057,29855,31,9835.870967741936,8872.806451612903,963.0645161290323
581,130833,79147,51686,26,5032.038461538462,3044.1153846153848,1987.923076923077
582,228057,206818,21239,52,4385.711538461538,3977.269230769231,408.4423076923077
584,115738,100680,15058,29,3990.9655172413795,3471.7241379310344,519.2413793103449
585,35964,19800,16164,14,2568.8571428571427,1414.2857142857142,1154.5714285714287
586,329377,306780,22597,45,7319.488888888889,6817.333333333333,502.15555555555557
587,52300,18400,33900,30,1743.3333333333333,613.3333333333334,1130.0
588,609709,588657,21052,69,8836.36231884058,8531.260869565218,305.1014492753623
589,456093,405221,50872,20,22804.65,20261.05,2543.6
590,459749,400735,59014,34,13522.029411764706,11786.323529411764,1735.7058823529412
591,68469,45721,22748,16,4279.3125,2857.5625,1421.75
592,140000,120657,19343,24,5833.333333333333,5027.375,805.9583333333334
593,454217,385060,69157,29,15662.655172413793,13277.931034482759,2384.7241379310344
594,155078,131370,23708,48,3230.7916666666665,2736.875,493.9166666666667
595,1013965,926391,87574,24,42248.541666666664,38599.625,3648.9166666666665
596,1072319,984415,87904,50,21446.38,19688.3,1758.08
597,1305998,1287685,18313,60,21766.633333333335,21461.416666666668,305.21666666666664
598,316436,256053,60383,22,14383.454545454546,11638.772727272728,2744.681818181818
599,330536,304665,25871,24,13772.333333333334,12694.375,1077.9583333333333
600,403270,355912,47358,21,19203.333333333332,16948.190476190477,2255.1428571428573
601,222156,205720,16436,64,3471.1875,3214.375,256.8125
602,214753,196189,18564,38,5651.394736842105,5162.868421052632,488.5263157894737
603,439573,375416,64157,30,14652.433333333332,12513.866666666667,2138.5666666666666
604,578731,531240,47491,61,9487.393442622952,8708.852459016394,778.5409836065573
605,266276,240834,25442,22,12103.454545454546,10947.0,1156.4545454545455
606,362022,290645,71377,13,27847.846153846152,22357.30769230769,5490.538461538462
607,147181,132437,14744,46,3199.586956521739,2879.0652173913045,320.5217391304348
608,212191,188430,23761,45,4715.355555555556,4187.333333333333,528.0222222222222
609,167661,141540,26121,55,3048.3818181818183,2573.4545454545455,474.92727272727274
610,1506360,1407868,98492,52,28968.46153846154,27074.384615384617,1894.076923076923
611,59910,45968,13942,17,3524.1176470588234,2704.0,820.1176470588235
612,91926,73772,18154,31,2965.3548387096776,2379.7419354838707,585.6129032258065
613,395640,357903,37737,28,14130.0,12782.25,1347.75
614,111727,72446,39281,18,6207.055555555556,4024.777777777778,2182.277777777778
615,107016,81744,25272,32,3344.25,2554.5,789.75
616,431541,402668,28873,62,6960.3387096774195,6494.645161290323,465.69354838709677
617,804852,789682,15170,28,28744.714285714286,28202.928571428572,541.7857142857143
618,741575,707956,33619,26,28522.115384615383,27229.076923076922,1293.0384615384614
