account_id,Loan,LoanStatus,LoanDate,LoanDuration,LoanPayments,loanAmount
1273,NO,NULL,NULL,NULL,NULL,NULL
1467,NO,NULL,NULL,NULL,NULL,NULL
1589,NO,NULL,NULL,NULL,NULL,NULL
1734,NO,NULL,NULL,NULL,NULL,NULL
1857,NO,NULL,NULL,NULL,NULL,NULL
1926,NO,NULL,NULL,NULL,NULL,NULL
2055,YES,C,1998-07-19,60,4521.00,271260
2059,NO,NULL,NULL,NULL,NULL,NULL
2150,NO,NULL,NULL,NULL,NULL,NULL
2290,NO,NULL,NULL,NULL,NULL,NULL
2771,NO,NULL,NULL,NULL,NULL,NULL
2877,NO,NULL,NULL,NULL,NULL,NULL
2927,NO,NULL,NULL,NULL,NULL,NULL
3105,NO,NULL,NULL,NULL,NULL,NULL
3125,NO,NULL,NULL,NULL,NULL,NULL
3138,NO,NULL,NULL,NULL,NULL,NULL
3232,NO,NULL,NULL,NULL,NULL,NULL
3269,NO,NULL,NULL,NULL,NULL,NULL
3719,NO,NULL,NULL,NULL,NULL,NULL
3754,YES,A,1996-11-03,24,2856.00,68544
3907,YES,C,1998-03-16,24,5577.00,133848
3930,NO,NULL,NULL,NULL,NULL,NULL
3979,NO,NULL,NULL,NULL,NULL,NULL
8127,YES,A,1996-07-15,24,6495.00,155880
9235,YES,C,1997-03-13,48,1735.00,83280
11069,YES,C,1997-03-04,48,2482.00,119136
139,NO,NULL,NULL,NULL,NULL,NULL
141,NO,NULL,NULL,NULL,NULL,NULL
216,NO,NULL,NULL,NULL,NULL,NULL
267,NO,NULL,NULL,NULL,NULL,NULL
276,YES,C,1998-12-02,36,4470.00,160920
374,NO,NULL,NULL,NULL,NULL,NULL
383,NO,NULL,NULL,NULL,NULL,NULL
435,NO,NULL,NULL,NULL,NULL,NULL
575,NO,NULL,NULL,NULL,NULL,NULL
722,NO,NULL,NULL,NULL,NULL,NULL
732,NO,NULL,NULL,NULL,NULL,NULL
749,NO,NULL,NULL,NULL,NULL,NULL
755,NO,NULL,NULL,NULL,NULL,NULL
897,NO,NULL,NULL,NULL,NULL,NULL
1256,YES,A,1995-05-29,36,1974.00,71064
1482,NO,NULL,NULL,NULL,NULL,NULL
1592,NO,NULL,NULL,NULL,NULL,NULL
1619,NO,NULL,NULL,NULL,NULL,NULL
1756,NO,NULL,NULL,NULL,NULL,NULL
1935,NO,NULL,NULL,NULL,NULL,NULL
2151,NO,NULL,NULL,NULL,NULL,NULL
2158,NO,NULL,NULL,NULL,NULL,NULL
2306,NO,NULL,NULL,NULL,NULL,NULL
2347,NO,NULL,NULL,NULL,NULL,NULL
2435,NO,NULL,NULL,NULL,NULL,NULL
2447,NO,NULL,NULL,NULL,NULL,NULL
2527,NO,NULL,NULL,NULL,NULL,NULL
2532,NO,NULL,NULL,NULL,NULL,NULL
2544,NO,NULL,NULL,NULL,NULL,NULL
2773,NO,NULL,NULL,NULL,NULL,NULL
2778,NO,NULL,NULL,NULL,NULL,NULL
2861,NO,NULL,NULL,NULL,NULL,NULL
2903,NO,NULL,NULL,NULL,NULL,NULL
2967,NO,NULL,NULL,NULL,NULL,NULL
3112,YES,C,1996-02-24,48,2567.00,123216
3143,YES,C,1998-05-15,24,5454.00,130896
3206,NO,NULL,NULL,NULL,NULL,NULL
3401,NO,NULL,NULL,NULL,NULL,NULL
3463,NO,NULL,NULL,NULL,NULL,NULL
3644,NO,NULL,NULL,NULL,NULL,NULL
3674,YES,A,1994-09-10,12,1969.00,23628
3758,NO,NULL,NULL,NULL,NULL,NULL
3808,NO,NULL,NULL,NULL,NULL,NULL
3870,NO,NULL,NULL,NULL,NULL,NULL
4069,NO,NULL,NULL,NULL,NULL,NULL
4103,NO,NULL,NULL,NULL,NULL,NULL
4354,YES,C,1998-10-30,60,5461.00,327660
6273,YES,A,1994-06-07,24,3640.00,87360
6555,YES,A,1994-03-31,36,5900.00,212400
6706,YES,C,1998-07-12,60,1081.00,64860
6985,YES,C,1996-07-25,36,2688.00,96768
7819,YES,C,1995-02-02,48,434.00,20832
9645,YES,C,1996-06-06,36,4893.00,176148
10215,YES,C,1997-02-20,24,1846.00,44304
42,NO,NULL,NULL,NULL,NULL,NULL
223,NO,NULL,NULL,NULL,NULL,NULL
279,NO,NULL,NULL,NULL,NULL,NULL
352,NO,NULL,NULL,NULL,NULL,NULL
529,NO,NULL,NULL,NULL,NULL,NULL
565,NO,NULL,NULL,NULL,NULL,NULL
676,NO,NULL,NULL,NULL,NULL,NULL
747,NO,NULL,NULL,NULL,NULL,NULL
789,YES,C,1995-11-23,48,1522.00,73056
991,NO,NULL,NULL,NULL,NULL,NULL
1104,NO,NULL,NULL,NULL,NULL,NULL
1160,NO,NULL,NULL,NULL,NULL,NULL
1214,NO,NULL,NULL,NULL,NULL,NULL
1356,NO,NULL,NULL,NULL,NULL,NULL
1358,NO,NULL,NULL,NULL,NULL,NULL
1473,NO,NULL,NULL,NULL,NULL,NULL
1581,NO,NULL,NULL,NULL,NULL,NULL
1650,NO,NULL,NULL,NULL,NULL,NULL
1669,NO,NULL,NULL,NULL,NULL,NULL
1759,NO,NULL,NULL,NULL,NULL,NULL
1769,NO,NULL,NULL,NULL,NULL,NULL
2336,NO,NULL,NULL,NULL,NULL,NULL
2466,NO,NULL,NULL,NULL,NULL,NULL
2805,NO,NULL,NULL,NULL,NULL,NULL
2893,NO,NULL,NULL,NULL,NULL,NULL
3137,YES,C,1998-09-21,60,4226.00,253560
3168,NO,NULL,NULL,NULL,NULL,NULL
3173,NO,NULL,NULL,NULL,NULL,NULL
3410,NO,NULL,NULL,NULL,NULL,NULL
3571,NO,NULL,NULL,NULL,NULL,NULL
3756,NO,NULL,NULL,NULL,NULL,NULL
3888,NO,NULL,NULL,NULL,NULL,NULL
3936,NO,NULL,NULL,NULL,NULL,NULL
3969,NO,NULL,NULL,NULL,NULL,NULL
4283,NO,NULL,NULL,NULL,NULL,NULL
4375,NO,NULL,NULL,NULL,NULL,NULL
4423,YES,A,1995-10-31,36,2051.00,73836
4768,NO,NULL,NULL,NULL,NULL,NULL
7485,YES,A,1994-03-16,24,3800.00,91200
10411,YES,A,1996-12-11,24,5142.00,123408
11123,NO,NULL,NULL,NULL,NULL,NULL
132,YES,A,1996-11-06,12,7370.00,88440
487,NO,NULL,NULL,NULL,NULL,NULL
533,NO,NULL,NULL,NULL,NULL,NULL
641,NO,NULL,NULL,NULL,NULL,NULL
822,NO,NULL,NULL,NULL,NULL,NULL
1016,NO,NULL,NULL,NULL,NULL,NULL
1151,NO,NULL,NULL,NULL,NULL,NULL
1272,NO,NULL,NULL,NULL,NULL,NULL
1293,NO,NULL,NULL,NULL,NULL,NULL
1304,NO,NULL,NULL,NULL,NULL,NULL
1351,NO,NULL,NULL,NULL,NULL,NULL
1426,NO,NULL,NULL,NULL,NULL,NULL
1648,NO,NULL,NULL,NULL,NULL,NULL
1806,NO,NULL,NULL,NULL,NULL,NULL
1811,YES,C,1994-06-23,60,3991.00,239460
1920,NO,NULL,NULL,NULL,NULL,NULL
1958,NO,NULL,NULL,NULL,NULL,NULL
2090,NO,NULL,NULL,NULL,NULL,NULL
2384,NO,NULL,NULL,NULL,NULL,NULL
2389,NO,NULL,NULL,NULL,NULL,NULL
2400,NO,NULL,NULL,NULL,NULL,NULL
2458,NO,NULL,NULL,NULL,NULL,NULL
2498,NO,NULL,NULL,NULL,NULL,NULL
2511,NO,NULL,NULL,NULL,NULL,NULL
2557,NO,NULL,NULL,NULL,NULL,NULL
2729,NO,NULL,NULL,NULL,NULL,NULL
2784,NO,NULL,NULL,NULL,NULL,NULL
2818,NO,NULL,NULL,NULL,NULL,NULL
2899,NO,NULL,NULL,NULL,NULL,NULL
2997,NO,NULL,NULL,NULL,NULL,NULL
3064,YES,A,1995-03-21,12,1285.00,15420
3195,NO,NULL,NULL,NULL,NULL,NULL
3256,NO,NULL,NULL,NULL,NULL,NULL
3308,NO,NULL,NULL,NULL,NULL,NULL
3483,NO,NULL,NULL,NULL,NULL,NULL
3568,NO,NULL,NULL,NULL,NULL,NULL
3583,NO,NULL,NULL,NULL,NULL,NULL
3783,NO,NULL,NULL,NULL,NULL,NULL
4078,NO,NULL,NULL,NULL,NULL,NULL
4437,NO,NULL,NULL,NULL,NULL,NULL
5313,YES,C,1994-02-27,60,5011.00,300660
7636,YES,C,1998-01-26,12,3532.00,42384
9006,YES,C,1996-06-08,48,3883.00,186384
10558,NO,NULL,NULL,NULL,NULL,NULL
100,NO,NULL,NULL,NULL,NULL,NULL
191,NO,NULL,NULL,NULL,NULL,NULL
235,NO,NULL,NULL,NULL,NULL,NULL
312,NO,NULL,NULL,NULL,NULL,NULL
404,NO,NULL,NULL,NULL,NULL,NULL
408,NO,NULL,NULL,NULL,NULL,NULL
597,NO,NULL,NULL,NULL,NULL,NULL
686,NO,NULL,NULL,NULL,NULL,NULL
907,NO,NULL,NULL,NULL,NULL,NULL
930,NO,NULL,NULL,NULL,NULL,NULL
952,NO,NULL,NULL,NULL,NULL,NULL
1092,NO,NULL,NULL,NULL,NULL,NULL
1138,NO,NULL,NULL,NULL,NULL,NULL
1178,NO,NULL,NULL,NULL,NULL,NULL
1431,NO,NULL,NULL,NULL,NULL,NULL
1480,YES,C,1998-01-19,36,3425.00,123300
1493,NO,NULL,NULL,NULL,NULL,NULL
1536,NO,NULL,NULL,NULL,NULL,NULL
1609,NO,NULL,NULL,NULL,NULL,NULL
1655,NO,NULL,NULL,NULL,NULL,NULL
1949,NO,NULL,NULL,NULL,NULL,NULL
1971,NO,NULL,NULL,NULL,NULL,NULL
1977,NO,NULL,NULL,NULL,NULL,NULL
2072,NO,NULL,NULL,NULL,NULL,NULL
2102,NO,NULL,NULL,NULL,NULL,NULL
2190,NO,NULL,NULL,NULL,NULL,NULL
2264,NO,NULL,NULL,NULL,NULL,NULL
2292,NO,NULL,NULL,NULL,NULL,NULL
2303,NO,NULL,NULL,NULL,NULL,NULL
2425,NO,NULL,NULL,NULL,NULL,NULL
2485,NO,NULL,NULL,NULL,NULL,NULL
2536,NO,NULL,NULL,NULL,NULL,NULL
2553,NO,NULL,NULL,NULL,NULL,NULL
2738,NO,NULL,NULL,NULL,NULL,NULL
2800,NO,NULL,NULL,NULL,NULL,NULL
3071,NO,NULL,NULL,NULL,NULL,NULL
3163,NO,NULL,NULL,NULL,NULL,NULL
3218,NO,NULL,NULL,NULL,NULL,NULL
3487,NO,NULL,NULL,NULL,NULL,NULL
3510,NO,NULL,NULL,NULL,NULL,NULL
3824,NO,NULL,NULL,NULL,NULL,NULL
4405,NO,NULL,NULL,NULL,NULL,NULL
4434,NO,NULL,NULL,NULL,NULL,NULL
6930,YES,A,1994-05-26,24,1081.00,25944
10630,YES,A,1995-06-24,24,8260.00,198240
330,YES,C,1998-07-12,48,6908.00,331584
744,NO,NULL,NULL,NULL,NULL,NULL
782,NO,NULL,NULL,NULL,NULL,NULL
832,NO,NULL,NULL,NULL,NULL,NULL
1021,NO,NULL,NULL,NULL,NULL,NULL
1085,NO,NULL,NULL,NULL,NULL,NULL
1107,NO,NULL,NULL,NULL,NULL,NULL
1195,NO,NULL,NULL,NULL,NULL,NULL
1316,NO,NULL,NULL,NULL,NULL,NULL
1324,NO,NULL,NULL,NULL,NULL,NULL
1365,NO,NULL,NULL,NULL,NULL,NULL
1585,NO,NULL,NULL,NULL,NULL,NULL
1735,NO,NULL,NULL,NULL,NULL,NULL
1836,NO,NULL,NULL,NULL,NULL,NULL
1921,NO,NULL,NULL,NULL,NULL,NULL
1927,NO,NULL,NULL,NULL,NULL,NULL
1963,NO,NULL,NULL,NULL,NULL,NULL
1974,NO,NULL,NULL,NULL,NULL,NULL
1994,NO,NULL,NULL,NULL,NULL,NULL
2004,NO,NULL,NULL,NULL,NULL,NULL
2018,YES,A,1997-01-21,12,3210.00,38520
2038,NO,NULL,NULL,NULL,NULL,NULL
2111,NO,NULL,NULL,NULL,NULL,NULL
2118,NO,NULL,NULL,NULL,NULL,NULL
2142,YES,C,1998-03-07,12,1944.00,23328
2365,NO,NULL,NULL,NULL,NULL,NULL
2487,NO,NULL,NULL,NULL,NULL,NULL
2538,NO,NULL,NULL,NULL,NULL,NULL
2715,NO,NULL,NULL,NULL,NULL,NULL
2770,NO,NULL,NULL,NULL,NULL,NULL
2774,NO,NULL,NULL,NULL,NULL,NULL
2807,NO,NULL,NULL,NULL,NULL,NULL
2836,NO,NULL,NULL,NULL,NULL,NULL
2891,NO,NULL,NULL,NULL,NULL,NULL
2983,NO,NULL,NULL,NULL,NULL,NULL
3005,YES,C,1998-06-05,48,8125.00,390000
3029,NO,NULL,NULL,NULL,NULL,NULL
3181,NO,NULL,NULL,NULL,NULL,NULL
3352,NO,NULL,NULL,NULL,NULL,NULL
3418,YES,C,1997-06-10,48,4318.00,207264
3496,NO,NULL,NULL,NULL,NULL,NULL
3508,NO,NULL,NULL,NULL,NULL,NULL
3539,NO,NULL,NULL,NULL,NULL,NULL
3893,NO,NULL,NULL,NULL,NULL,NULL
3966,NO,NULL,NULL,NULL,NULL,NULL
4156,NO,NULL,NULL,NULL,NULL,NULL
4907,YES,C,1996-01-03,48,2059.00,98832
5700,YES,D,1995-03-16,60,1728.00,103680
18,NO,NULL,NULL,NULL,NULL,NULL
59,NO,NULL,NULL,NULL,NULL,NULL
80,NO,NULL,NULL,NULL,NULL,NULL
149,NO,NULL,NULL,NULL,NULL,NULL
183,NO,NULL,NULL,NULL,NULL,NULL
437,NO,NULL,NULL,NULL,NULL,NULL
464,NO,NULL,NULL,NULL,NULL,NULL
602,NO,NULL,NULL,NULL,NULL,NULL
616,NO,NULL,NULL,NULL,NULL,NULL
745,NO,NULL,NULL,NULL,NULL,NULL
761,NO,NULL,NULL,NULL,NULL,NULL
889,NO,NULL,NULL,NULL,NULL,NULL
937,NO,NULL,NULL,NULL,NULL,NULL
1042,NO,NULL,NULL,NULL,NULL,NULL
1155,NO,NULL,NULL,NULL,NULL,NULL
1267,NO,NULL,NULL,NULL,NULL,NULL
1323,NO,NULL,NULL,NULL,NULL,NULL
1500,NO,NULL,NULL,NULL,NULL,NULL
1696,NO,NULL,NULL,NULL,NULL,NULL
1713,NO,NULL,NULL,NULL,NULL,NULL
1829,NO,NULL,NULL,NULL,NULL,NULL
2125,NO,NULL,NULL,NULL,NULL,NULL
2233,NO,NULL,NULL,NULL,NULL,NULL
2509,NO,NULL,NULL,NULL,NULL,NULL
2783,NO,NULL,NULL,NULL,NULL,NULL
2844,NO,NULL,NULL,NULL,NULL,NULL
2866,NO,NULL,NULL,NULL,NULL,NULL
2923,NO,NULL,NULL,NULL,NULL,NULL
2992,NO,NULL,NULL,NULL,NULL,NULL
3285,NO,NULL,NULL,NULL,NULL,NULL
3398,NO,NULL,NULL,NULL,NULL,NULL
3580,NO,NULL,NULL,NULL,NULL,NULL
3613,NO,NULL,NULL,NULL,NULL,NULL
3734,NO,NULL,NULL,NULL,NULL,NULL
3810,NO,NULL,NULL,NULL,NULL,NULL
3868,NO,NULL,NULL,NULL,NULL,NULL
3892,NO,NULL,NULL,NULL,NULL,NULL
3992,NO,NULL,NULL,NULL,NULL,NULL
4253,NO,NULL,NULL,NULL,NULL,NULL
4276,NO,NULL,NULL,NULL,NULL,NULL
4286,NO,NULL,NULL,NULL,NULL,NULL
4948,YES,C,1996-11-15,60,5996.00,359760
5063,NO,NULL,NULL,NULL,NULL,NULL
5541,YES,C,1996-07-18,48,680.00,32640
5546,NO,NULL,NULL,NULL,NULL,NULL
5740,NO,NULL,NULL,NULL,NULL,NULL
6856,YES,C,1997-04-30,36,3454.00,124344
7546,YES,A,1995-11-02,12,3496.00,41952
9052,YES,D,1997-02-26,24,2999.00,71976
84,NO,NULL,NULL,NULL,NULL,NULL
103,YES,D,1997-12-06,36,7370.00,265320
194,NO,NULL,NULL,NULL,NULL,NULL
283,NO,NULL,NULL,NULL,NULL,NULL
390,NO,NULL,NULL,NULL,NULL,NULL
491,NO,NULL,NULL,NULL,NULL,NULL
826,NO,NULL,NULL,NULL,NULL,NULL
831,NO,NULL,NULL,NULL,NULL,NULL
1061,NO,NULL,NULL,NULL,NULL,NULL
1147,NO,NULL,NULL,NULL,NULL,NULL
1165,NO,NULL,NULL,NULL,NULL,NULL
1712,NO,NULL,NULL,NULL,NULL,NULL
1816,NO,NULL,NULL,NULL,NULL,NULL
1844,NO,NULL,NULL,NULL,NULL,NULL
1875,NO,NULL,NULL,NULL,NULL,NULL
2039,NO,NULL,NULL,NULL,NULL,NULL
2084,NO,NULL,NULL,NULL,NULL,NULL
2112,NO,NULL,NULL,NULL,NULL,NULL
2193,NO,NULL,NULL,NULL,NULL,NULL
2223,NO,NULL,NULL,NULL,NULL,NULL
2379,NO,NULL,NULL,NULL,NULL,NULL
2417,NO,NULL,NULL,NULL,NULL,NULL
2614,NO,NULL,NULL,NULL,NULL,NULL
2882,NO,NULL,NULL,NULL,NULL,NULL
2942,NO,NULL,NULL,NULL,NULL,NULL
2951,NO,NULL,NULL,NULL,NULL,NULL
3037,YES,D,1996-04-18,36,7719.00,277884
3052,NO,NULL,NULL,NULL,NULL,NULL
3058,NO,NULL,NULL,NULL,NULL,NULL
3241,NO,NULL,NULL,NULL,NULL,NULL
3263,NO,NULL,NULL,NULL,NULL,NULL
3333,NO,NULL,NULL,NULL,NULL,NULL
3358,NO,NULL,NULL,NULL,NULL,NULL
3527,NO,NULL,NULL,NULL,NULL,NULL
3570,NO,NULL,NULL,NULL,NULL,NULL
3760,NO,NULL,NULL,NULL,NULL,NULL
3780,NO,NULL,NULL,NULL,NULL,NULL
3802,NO,NULL,NULL,NULL,NULL,NULL
3828,NO,NULL,NULL,NULL,NULL,NULL
3875,YES,C,1998-02-10,24,6414.00,153936
4379,NO,NULL,NULL,NULL,NULL,NULL
5270,YES,A,1993-11-22,24,3317.00,79608
5385,YES,C,1994-04-07,60,2489.00,149340
5758,NO,NULL,NULL,NULL,NULL,NULL
5868,NO,NULL,NULL,NULL,NULL,NULL
8027,YES,A,1994-06-05,12,6470.00,77640
10220,NO,NULL,NULL,NULL,NULL,NULL
10243,YES,C,1998-09-22,36,3151.00,113436
10942,YES,C,1995-10-02,60,5242.00,314520
11320,NO,NULL,NULL,NULL,NULL,NULL
47,NO,NULL,NULL,NULL,NULL,NULL
232,NO,NULL,NULL,NULL,NULL,NULL
315,NO,NULL,NULL,NULL,NULL,NULL
490,NO,NULL,NULL,NULL,NULL,NULL
772,NO,NULL,NULL,NULL,NULL,NULL
1011,YES,C,1995-12-18,60,3400.00,204000
1083,YES,C,1998-04-16,36,1416.00,50976
1152,NO,NULL,NULL,NULL,NULL,NULL
1221,NO,NULL,NULL,NULL,NULL,NULL
1313,NO,NULL,NULL,NULL,NULL,NULL
1399,NO,NULL,NULL,NULL,NULL,NULL
1452,NO,NULL,NULL,NULL,NULL,NULL
1617,NO,NULL,NULL,NULL,NULL,NULL
2007,NO,NULL,NULL,NULL,NULL,NULL
2180,NO,NULL,NULL,NULL,NULL,NULL
2206,NO,NULL,NULL,NULL,NULL,NULL
2214,NO,NULL,NULL,NULL,NULL,NULL
2235,NO,NULL,NULL,NULL,NULL,NULL
2333,NO,NULL,NULL,NULL,NULL,NULL
2525,NO,NULL,NULL,NULL,NULL,NULL
2634,NO,NULL,NULL,NULL,NULL,NULL
3183,NO,NULL,NULL,NULL,NULL,NULL
3185,NO,NULL,NULL,NULL,NULL,NULL
3209,NO,NULL,NULL,NULL,NULL,NULL
3245,NO,NULL,NULL,NULL,NULL,NULL
3291,NO,NULL,NULL,NULL,NULL,NULL
3327,NO,NULL,NULL,NULL,NULL,NULL
3361,NO,NULL,NULL,NULL,NULL,NULL
3443,NO,NULL,NULL,NULL,NULL,NULL
3537,NO,NULL,NULL,NULL,NULL,NULL
3697,NO,NULL,NULL,NULL,NULL,NULL
3832,NO,NULL,NULL,NULL,NULL,NULL
3856,NO,NULL,NULL,NULL,NULL,NULL
3896,NO,NULL,NULL,NULL,NULL,NULL
4047,NO,NULL,NULL,NULL,NULL,NULL
4088,NO,NULL,NULL,NULL,NULL,NULL
4473,YES,C,1997-01-03,60,1566.00,93960
5912,YES,C,1998-06-23,60,3077.00,184620
8129,YES,A,1994-07-30,36,2076.00,74736
9188,YES,A,1993-07-28,60,2118.00,127080
10738,YES,A,1994-12-21,36,3222.00,115992
154,NO,NULL,NULL,NULL,NULL,NULL
171,NO,NULL,NULL,NULL,NULL,NULL
253,NO,NULL,NULL,NULL,NULL,NULL
339,YES,C,1997-12-25,60,7801.00,468060
393,NO,NULL,NULL,NULL,NULL,NULL
432,NO,NULL,NULL,NULL,NULL,NULL
559,NO,NULL,NULL,NULL,NULL,NULL
600,NO,NULL,NULL,NULL,NULL,NULL
611,NO,NULL,NULL,NULL,NULL,NULL
810,NO,NULL,NULL,NULL,NULL,NULL
836,NO,NULL,NULL,NULL,NULL,NULL
837,NO,NULL,NULL,NULL,NULL,NULL
894,NO,NULL,NULL,NULL,NULL,NULL
972,NO,NULL,NULL,NULL,NULL,NULL
1047,NO,NULL,NULL,NULL,NULL,NULL
1229,NO,NULL,NULL,NULL,NULL,NULL
1361,NO,NULL,NULL,NULL,NULL,NULL
1396,NO,NULL,NULL,NULL,NULL,NULL
1454,NO,NULL,NULL,NULL,NULL,NULL
1535,NO,NULL,NULL,NULL,NULL,NULL
1649,NO,NULL,NULL,NULL,NULL,NULL
1659,NO,NULL,NULL,NULL,NULL,NULL
1716,NO,NULL,NULL,NULL,NULL,NULL
1789,NO,NULL,NULL,NULL,NULL,NULL
1798,NO,NULL,NULL,NULL,NULL,NULL
1801,YES,A,1993-07-11,36,4610.00,165960
1934,NO,NULL,NULL,NULL,NULL,NULL
1946,NO,NULL,NULL,NULL,NULL,NULL
1986,NO,NULL,NULL,NULL,NULL,NULL
2043,NO,NULL,NULL,NULL,NULL,NULL
2097,NO,NULL,NULL,NULL,NULL,NULL
2130,NO,NULL,NULL,NULL,NULL,NULL
2197,NO,NULL,NULL,NULL,NULL,NULL
2224,NO,NULL,NULL,NULL,NULL,NULL
2244,NO,NULL,NULL,NULL,NULL,NULL
2294,NO,NULL,NULL,NULL,NULL,NULL
2297,NO,NULL,NULL,NULL,NULL,NULL
2380,NO,NULL,NULL,NULL,NULL,NULL
2443,NO,NULL,NULL,NULL,NULL,NULL
2556,NO,NULL,NULL,NULL,NULL,NULL
2558,NO,NULL,NULL,NULL,NULL,NULL
2602,NO,NULL,NULL,NULL,NULL,NULL
2680,NO,NULL,NULL,NULL,NULL,NULL
2759,NO,NULL,NULL,NULL,NULL,NULL
2837,NO,NULL,NULL,NULL,NULL,NULL
2981,NO,NULL,NULL,NULL,NULL,NULL
3010,NO,NULL,NULL,NULL,NULL,NULL
3067,NO,NULL,NULL,NULL,NULL,NULL
3092,NO,NULL,NULL,NULL,NULL,NULL
3121,NO,NULL,NULL,NULL,NULL,NULL
3279,NO,NULL,NULL,NULL,NULL,NULL
3505,NO,NULL,NULL,NULL,NULL,NULL
3512,NO,NULL,NULL,NULL,NULL,NULL
3615,NO,NULL,NULL,NULL,NULL,NULL
4784,YES,C,1997-11-24,48,4572.00,219456
7637,YES,C,1997-01-29,48,8127.00,390096
8639,YES,C,1998-06-06,60,3094.00,185640
10774,YES,C,1998-04-23,48,7066.00,339168
11053,NO,NULL,NULL,NULL,NULL,NULL
14,NO,NULL,NULL,NULL,NULL,NULL
62,NO,NULL,NULL,NULL,NULL,NULL
182,NO,NULL,NULL,NULL,NULL,NULL
266,NO,NULL,NULL,NULL,NULL,NULL
319,YES,C,1997-07-11,60,6150.00,369000
320,NO,NULL,NULL,NULL,NULL,NULL
321,NO,NULL,NULL,NULL,NULL,NULL
350,NO,NULL,NULL,NULL,NULL,NULL
459,NO,NULL,NULL,NULL,NULL,NULL
471,NO,NULL,NULL,NULL,NULL,NULL
657,NO,NULL,NULL,NULL,NULL,NULL
716,NO,NULL,NULL,NULL,NULL,NULL
793,NO,NULL,NULL,NULL,NULL,NULL
838,NO,NULL,NULL,NULL,NULL,NULL
903,NO,NULL,NULL,NULL,NULL,NULL
996,NO,NULL,NULL,NULL,NULL,NULL
998,NO,NULL,NULL,NULL,NULL,NULL
1058,NO,NULL,NULL,NULL,NULL,NULL
1098,NO,NULL,NULL,NULL,NULL,NULL
1373,NO,NULL,NULL,NULL,NULL,NULL
1379,NO,NULL,NULL,NULL,NULL,NULL
1491,NO,NULL,NULL,NULL,NULL,NULL
1499,NO,NULL,NULL,NULL,NULL,NULL
1548,NO,NULL,NULL,NULL,NULL,NULL
1554,NO,NULL,NULL,NULL,NULL,NULL
1563,NO,NULL,NULL,NULL,NULL,NULL
1656,YES,C,1998-10-29,48,3954.00,189792
1813,NO,NULL,NULL,NULL,NULL,NULL
1845,NO,NULL,NULL,NULL,NULL,NULL
1847,NO,NULL,NULL,NULL,NULL,NULL
1885,NO,NULL,NULL,NULL,NULL,NULL
2203,NO,NULL,NULL,NULL,NULL,NULL
2222,NO,NULL,NULL,NULL,NULL,NULL
2363,NO,NULL,NULL,NULL,NULL,NULL
2441,NO,NULL,NULL,NULL,NULL,NULL
2590,NO,NULL,NULL,NULL,NULL,NULL
2706,NO,NULL,NULL,NULL,NULL,NULL
2793,NO,NULL,NULL,NULL,NULL,NULL
3238,NO,NULL,NULL,NULL,NULL,NULL
3349,NO,NULL,NULL,NULL,NULL,NULL
3654,NO,NULL,NULL,NULL,NULL,NULL
4321,NO,NULL,NULL,NULL,NULL,NULL
4330,NO,NULL,NULL,NULL,NULL,NULL
4356,NO,NULL,NULL,NULL,NULL,NULL
4445,NO,NULL,NULL,NULL,NULL,NULL
4852,YES,C,1996-03-04,36,5925.00,213300
5305,YES,C,1998-03-31,48,5011.00,240528
5395,YES,C,1997-09-05,36,4394.00,158184
6030,YES,A,1995-03-04,24,1177.00,28248
8038,YES,C,1998-01-18,24,1494.00,35856
8533,YES,C,1996-09-19,48,3626.00,174048
9031,YES,C,1997-05-03,24,2088.00,50112
9093,YES,C,1994-08-03,60,3155.00,189300
66,NO,NULL,NULL,NULL,NULL,NULL
210,NO,NULL,NULL,NULL,NULL,NULL
593,NO,NULL,NULL,NULL,NULL,NULL
900,NO,NULL,NULL,NULL,NULL,NULL
1112,NO,NULL,NULL,NULL,NULL,NULL
1118,NO,NULL,NULL,NULL,NULL,NULL
1232,NO,NULL,NULL,NULL,NULL,NULL
1314,NO,NULL,NULL,NULL,NULL,NULL
1382,NO,NULL,NULL,NULL,NULL,NULL
1520,NO,NULL,NULL,NULL,NULL,NULL
1522,NO,NULL,NULL,NULL,NULL,NULL
1564,NO,NULL,NULL,NULL,NULL,NULL
1578,NO,NULL,NULL,NULL,NULL,NULL
1691,NO,NULL,NULL,NULL,NULL,NULL
1724,NO,NULL,NULL,NULL,NULL,NULL
1726,NO,NULL,NULL,NULL,NULL,NULL
1871,NO,NULL,NULL,NULL,NULL,NULL
1893,NO,NULL,NULL,NULL,NULL,NULL
1913,NO,NULL,NULL,NULL,NULL,NULL
1989,NO,NULL,NULL,NULL,NULL,NULL
1992,NO,NULL,NULL,NULL,NULL,NULL
2041,NO,NULL,NULL,NULL,NULL,NULL
2103,NO,NULL,NULL,NULL,NULL,NULL
2104,NO,NULL,NULL,NULL,NULL,NULL
2117,NO,NULL,NULL,NULL,NULL,NULL
2215,NO,NULL,NULL,NULL,NULL,NULL
2256,NO,NULL,NULL,NULL,NULL,NULL
2272,NO,NULL,NULL,NULL,NULL,NULL
2450,NO,NULL,NULL,NULL,NULL,NULL
2563,NO,NULL,NULL,NULL,NULL,NULL
2566,NO,NULL,NULL,NULL,NULL,NULL
2599,NO,NULL,NULL,NULL,NULL,NULL
2625,NO,NULL,NULL,NULL,NULL,NULL
