account_id,yr,mon,date,M_IN,M_OUT,Balance
17,1998,6,1998-06-30,256,9600,-9344
17,1998,7,1998-07-31,256,4100,-3844
17,1998,8,1998-08-31,4854,5500,-646
17,1998,9,1998-09-30,198,1400,-1202
17,1998,10,1998-10-30,1398,0,1398
17,1998,11,1998-11-03,49840,23545,26295
17,1998,12,1998-12-12,46337,22741,23596
18,1993,5,1993-05-26,1100,0,1100
18,1993,6,1993-06-25,13500,0,13500
18,1993,7,1993-07-25,2600,0,2600
18,1993,8,1993-08-24,3500,0,3500
18,1993,9,1993-09-23,2500,0,2500
18,1993,10,1993-10-23,200,0,200
18,1993,12,1993-12-22,0,1900,-1900
18,1994,1,1994-01-17,13445,6000,7445
18,1994,2,1994-02-28,120,1000,-880
18,1994,3,1994-03-25,87812,6600,81212
18,1994,4,1994-04-30,455,41000,-40545
18,1994,5,1994-05-03,22458,33430,-10972
18,1994,6,1994-06-04,52305,95795,-43490
18,1994,7,1994-07-07,34666,25944,8722
18,1994,8,1994-08-17,106252,36846,69406
18,1994,9,1994-09-08,113731,152929,-39198
18,1994,10,1994-10-24,69559,37230,32329
18,1994,11,1994-11-01,77196,118330,-41134
18,1994,12,1994-12-29,67680,12030,55650
18,1995,1,1995-01-31,376,44430,-44054
18,1995,2,1995-02-28,232,8030,-7798
18,1995,3,1995-03-31,200,5430,-5230
18,1995,4,1995-04-16,4756,36903,-32147
18,1995,5,1995-05-16,12346,30,12316
18,1995,6,1995-06-15,9006,4365,4641
18,1995,7,1995-07-15,3416,30,3386
18,1995,8,1995-08-14,5226,6630,-1404
18,1995,9,1995-09-13,7424,30,7394
18,1995,10,1995-10-31,154,1030,-876
18,1995,11,1995-11-12,12634,17732,-5098
18,1995,12,1995-12-12,6635,4230,2405
18,1996,1,1996-01-02,27092,38354,-11262
18,1996,2,1996-02-07,28323,25159,3164
18,1996,3,1996-03-03,16220,4695,11525
18,1996,4,1996-04-10,2253,30,2223
18,1996,5,1996-05-09,31705,53197,-21492
18,1996,6,1996-06-11,41476,46530,-5054
18,1996,7,1996-07-03,27705,33737,-6032
18,1996,8,1996-08-08,20267,6842,13425
18,1996,9,1996-09-16,15166,6966,8200
18,1996,10,1996-10-07,5687,16083,-10396
18,1996,11,1996-11-06,11081,7193,3888
18,1996,12,1996-12-06,11905,6930,4975
18,1997,1,1997-01-05,40876,65227,-24351
18,1997,2,1997-02-08,29568,10054,19514
18,1997,3,1997-03-11,28402,15298,13104
18,1997,4,1997-04-27,11090,20844,-9754
18,1997,5,1997-05-05,16263,29443,-13180
18,1997,6,1997-06-04,36002,38330,-2328
18,1997,7,1997-07-26,58805,22230,36575
18,1997,8,1997-08-13,92288,70740,21548
18,1997,9,1997-09-02,56467,22954,33513
18,1997,10,1997-10-30,150633,146830,3803
18,1997,11,1997-11-13,93606,112230,-18624
18,1997,12,1997-12-20,23678,40352,-16674
18,1998,1,1998-01-30,5903,15330,-9427
18,1998,2,1998-02-28,248,2730,-2482
18,1998,3,1998-03-20,29636,12530,17106
18,1998,4,1998-04-30,13809,37507,-23698
18,1998,5,1998-05-26,43574,25404,18170
18,1998,6,1998-06-29,5184,10530,-5346
18,1998,7,1998-07-27,41727,25960,15767
18,1998,8,1998-08-03,10282,14330,-4048
18,1998,9,1998-09-30,310,9630,-9320
18,1998,10,1998-10-22,22670,18430,4240
18,1998,11,1998-11-18,48445,43062,5383
18,1998,12,1998-12-18,75304,69975,5329
19,1995,4,1995-04-07,16233,0,16233
19,1995,5,1995-05-10,19789,0,19789
19,1995,6,1995-06-10,23122,2900,20222
19,1995,7,1995-07-10,15613,13700,1913
19,1995,8,1995-08-10,15568,29780,-14212
19,1995,9,1995-09-10,15335,42358,-27023
19,1995,10,1995-10-10,19545,16215,3330
19,1995,11,1995-11-10,21791,38315,-16524
19,1995,12,1995-12-10,25470,4315,21155
19,1996,1,1996-01-10,16312,37415,-21103
19,1996,2,1996-02-10,17756,1815,15941
19,1996,3,1996-03-10,17907,21315,-3408
19,1996,4,1996-04-10,17844,18217,-373
19,1996,5,1996-05-10,15683,14715,968
19,1996,6,1996-06-10,23886,20201,3685
19,1996,7,1996-07-10,21075,34815,-13740
19,1996,8,1996-08-10,20076,2538,17538
19,1996,9,1996-09-10,15323,17538,-2215
19,1996,10,1996-10-10,16191,18438,-2247
19,1996,11,1996-11-10,15687,15738,-51
19,1996,12,1996-12-10,22875,24738,-1863
19,1997,1,1997-01-10,15232,24538,-9306
19,1997,2,1997-02-10,15212,15338,-126
19,1997,3,1997-03-10,16964,20938,-3974
19,1997,4,1997-04-10,15147,17515,-2368
19,1997,5,1997-05-10,15163,9515,5648
19,1997,6,1997-06-10,22763,25815,-3052
19,1997,7,1997-07-10,15168,13915,1253
19,1997,8,1997-08-10,18488,16615,1873
19,1997,9,1997-09-10,15176,17015,-1839
19,1997,10,1997-10-10,15176,16115,-939
19,1997,11,1997-11-10,15186,11415,3771
19,1997,12,1997-12-10,22831,20615,2216
19,1998,1,1998-01-10,15187,19246,-4059
19,1998,2,1998-02-10,15186,15315,-129
19,1998,3,1998-03-10,15193,13015,2178
19,1998,4,1998-04-10,15234,11615,3619
19,1998,5,1998-05-10,15193,21115,-5922
19,1998,6,1998-06-10,22784,20915,1869
19,1998,7,1998-07-10,15197,15215,-18
19,1998,8,1998-08-10,15217,8915,6302
19,1998,9,1998-09-10,15197,22730,-7533
19,1998,10,1998-10-10,15237,7515,7722
19,1998,11,1998-11-10,15207,22225,-7018
19,1998,12,1998-12-10,22777,20100,2677
20,1996,8,1996-08-24,500,0,500
20,1996,9,1996-09-14,3005,0,3005
20,1996,10,1996-10-14,3005,0,3005
20,1996,11,1996-11-14,3005,0,3005
20,1996,12,1996-12-14,3005,0,3005
20,1997,1,1997-01-14,3035,3098,-63
20,1997,2,1997-02-14,3059,3618,-559
20,1997,3,1997-03-14,3062,2018,1044
20,1997,4,1997-04-14,3061,2018,1043
20,1997,5,1997-05-14,3066,2018,1048
20,1997,6,1997-06-14,3068,5448,-2380
20,1997,7,1997-07-14,3065,2018,1047
20,1997,8,1997-08-14,3065,2018,1047
20,1997,9,1997-09-14,3073,2018,1055
20,1997,10,1997-10-14,3078,2018,1060
20,1997,11,1997-11-14,3082,2228,854
20,1997,12,1997-12-14,3080,2618,462
20,1998,1,1998-01-14,3077,5438,-2361
20,1998,2,1998-02-14,3076,2768,308
20,1998,3,1998-03-14,3079,2858,221
20,1998,4,1998-04-14,3080,2018,1062
20,1998,5,1998-05-14,3079,3038,41
20,1998,6,1998-06-14,3075,6968,-3893
20,1998,7,1998-07-14,3068,2018,1050
20,1998,8,1998-08-14,3073,2018,1055
20,1998,9,1998-09-14,3071,3308,-237
20,1998,10,1998-10-14,3076,2018,1058
20,1998,11,1998-11-14,3079,2618,461
20,1998,12,1998-12-14,3077,2333,744
21,1997,12,1997-12-06,15272,0,15272
21,1998,1,1998-01-08,13522,0,13522
21,1998,2,1998-02-08,9550,4500,5050
21,1998,3,1998-03-08,9574,3700,5874
21,1998,4,1998-04-08,9571,13491,-3920
21,1998,5,1998-05-08,9576,6891,2685
21,1998,6,1998-06-08,14216,37691,-23475
21,1998,7,1998-07-08,17216,6291,10925
21,1998,8,1998-08-08,15028,14931,97
21,1998,9,1998-09-08,16058,6291,9767
21,1998,10,1998-10-08,13787,8091,5696
21,1998,11,1998-11-08,15119,6291,8828
21,1998,12,1998-12-08,17345,14436,2909
22,1994,3,1994-03-23,1100,0,1100
22,1994,4,1994-04-12,20400,0,20400
22,1994,5,1994-05-12,16978,5700,11278
22,1994,6,1994-06-12,25459,15900,9559
22,1994,7,1994-07-12,17044,20100,-3056
22,1994,8,1994-08-12,17039,15115,1924
22,1994,9,1994-09-12,17050,19967,-2917
22,1994,10,1994-10-12,17030,21767,-4737
22,1994,11,1994-11-12,17019,17567,-548
22,1994,12,1994-12-12,25463,22967,2496
22,1995,1,1995-01-12,17021,22067,-5046
22,1995,2,1995-02-12,17003,19167,-2164
22,1995,3,1995-03-12,17007,13067,3940
22,1995,4,1995-04-12,17011,18467,-1456
22,1995,5,1995-05-12,17011,15567,1444
22,1995,6,1995-06-12,25471,17567,7904
22,1995,7,1995-07-12,17044,17767,-723
22,1995,8,1995-08-12,17039,17867,-828
22,1995,9,1995-09-12,17028,19267,-2239
22,1995,10,1995-10-12,17021,19167,-2146
22,1995,11,1995-11-12,17011,17767,-756
22,1995,12,1995-12-12,25465,19267,6198
22,1996,1,1996-01-12,17024,27267,-10243
22,1996,2,1996-02-12,19027,6367,12660
22,1996,3,1996-03-12,17075,17167,-92
22,1996,4,1996-04-12,17065,12867,4198
22,1996,5,1996-05-12,17065,19067,-2002
22,1996,6,1996-06-12,25464,40367,-14903
22,1996,7,1996-07-12,21935,6367,15568
22,1996,8,1996-08-12,17069,11867,5202
22,1996,9,1996-09-12,17084,13967,3117
22,1996,10,1996-10-12,17098,13967,3131
22,1996,11,1996-11-12,17097,18567,-1470
22,1996,12,1996-12-12,25565,13767,11798
22,1997,1,1997-01-12,17121,26567,-9446
22,1997,2,1997-02-12,17116,12767,4349
22,1997,3,1997-03-12,17122,17467,-345
22,1997,4,1997-04-12,17131,13767,3364
22,1997,5,1997-05-12,17137,16567,570
22,1997,6,1997-06-12,25557,28667,-3110
22,1997,7,1997-07-12,17107,22367,-5260
22,1997,8,1997-08-12,17098,22667,-5569
22,1997,9,1997-09-12,17092,13567,3525
22,1997,10,1997-10-12,17088,20667,-3579
22,1997,11,1997-11-12,17087,14167,2920
22,1997,12,1997-12-12,25543,21867,3676
22,1998,1,1998-01-12,17057,35267,-18210
22,1998,2,1998-02-12,17058,11167,5891
22,1998,3,1998-03-12,17061,14767,2294
22,1998,4,1998-04-12,17058,18967,-1909
22,1998,5,1998-05-12,17049,34867,-17818
22,1998,6,1998-06-12,25452,24167,1285
22,1998,7,1998-07-12,17031,20267,-3236
22,1998,8,1998-08-12,17000,21067,-4067
22,1998,9,1998-09-12,16983,19667,-2684
22,1998,10,1998-10-12,16972,16367,605
22,1998,11,1998-11-12,16973,18667,-1694
22,1998,12,1998-12-12,25431,7852,17579
23,1993,5,1993-05-22,800,0,800
23,1993,6,1993-06-09,33172,5300,27872
23,1993,7,1993-07-09,22223,11400,10823
23,1993,8,1993-08-09,22257,19400,2857
23,1993,9,1993-09-09,22272,17300,4972
23,1993,10,1993-10-09,22283,22915,-632
23,1993,11,1993-11-09,22295,27102,-4807
23,1993,12,1993-12-09,33347,29322,4025
23,1994,1,1994-01-09,22255,32382,-10127
23,1994,2,1994-02-09,22261,18522,3739
23,1994,3,1994-03-09,22272,22222,50
23,1994,4,1994-04-09,22277,19222,3055
23,1994,5,1994-05-09,22279,24222,-1943
23,1994,6,1994-06-09,33310,36482,-3172
23,1994,7,1994-07-09,22265,19722,2543
23,1994,8,1994-08-09,22271,20722,1549
23,1994,9,1994-09-09,22275,21222,1053
23,1994,10,1994-10-09,22279,23062,-783
23,1994,11,1994-11-09,22269,23122,-853
23,1994,12,1994-12-09,33331,28482,4849
23,1995,1,1995-01-09,22270,27702,-5432
23,1995,2,1995-02-09,22263,22182,81
23,1995,3,1995-03-09,22261,23082,-821
23,1995,4,1995-04-09,22264,20422,1842
23,1995,5,1995-05-09,22262,25442,-3180
23,1995,6,1995-06-09,33249,54842,-21593
23,1995,7,1995-07-09,22200,8322,13878
23,1995,8,1995-08-09,22232,17622,4610
23,1995,9,1995-09-09,22282,19522,2760
23,1995,10,1995-10-09,22293,22922,-629
23,1995,11,1995-11-09,22280,9622,12658
23,1995,12,1995-12-09,33378,21322,12056
23,1996,1,1996-01-09,22302,38562,-16260
23,1996,2,1996-02-09,22283,19422,2861
23,1996,3,1996-03-09,22315,12622,9693
23,1996,4,1996-04-09,22312,24722,-2410
23,1996,5,1996-05-09,22319,19722,2597
23,1996,6,1996-06-09,44145,49662,-5517
23,1996,7,1996-07-09,22320,18422,3898
23,1996,8,1996-08-09,22304,23562,-1258
23,1996,9,1996-09-09,22313,20222,2091
23,1996,10,1996-10-09,22323,19822,2501
23,1996,11,1996-11-09,22313,25862,-3549
23,1996,12,1996-12-09,33404,18522,14882
23,1997,1,1997-01-09,22349,40342,-17993
23,1997,2,1997-02-09,22357,5822,16535
23,1997,3,1997-03-09,22383,17322,5061
23,1997,4,1997-04-09,22370,27982,-5612
23,1997,5,1997-05-09,22364,35362,-12998
23,1997,6,1997-06-09,33631,38382,-4751
23,1997,7,1997-07-09,22349,14422,7927
23,1997,8,1997-08-09,22378,19522,2856
23,1997,9,1997-09-09,22390,18922,3468
23,1997,10,1997-10-09,22399,25542,-3143
23,1997,11,1997-11-09,22390,16322,6068
23,1997,12,1997-12-09,33478,27222,6256
23,1998,1,1998-01-09,22421,30682,-8261
23,1998,2,1998-02-09,22389,24142,-1753
23,1998,3,1998-03-09,22393,26762,-4369
23,1998,4,1998-04-09,22379,16222,6157
23,1998,5,1998-05-09,22400,21522,878
23,1998,6,1998-06-09,33481,37422,-3941
23,1998,7,1998-07-09,22385,21422,963
23,1998,8,1998-08-09,22377,24342,-1965
23,1998,9,1998-09-09,22364,28662,-6298
23,1998,10,1998-10-09,22356,16322,6034
23,1998,11,1998-11-09,22376,19322,3054
23,1998,12,1998-12-09,33446,16167,17279
24,1996,12,1996-12-05,19996,0,19996
24,1997,1,1997-01-06,16758,0,16758
24,1997,2,1997-02-06,12801,3600,9201
24,1997,3,1997-03-06,12807,12900,-93
24,1997,4,1997-04-06,12787,19977,-7190
24,1997,5,1997-05-06,12752,20477,-7725
24,1997,6,1997-06-06,19067,20597,-1530
24,1997,7,1997-07-06,12735,15177,-2442
24,1997,8,1997-08-06,12723,15897,-3174
24,1997,9,1997-09-06,12711,16317,-3606
24,1997,10,1997-10-06,12707,17577,-4870
24,1997,11,1997-11-06,12698,11777,921
24,1997,12,1997-12-06,19027,23737,-4710
24,1998,1,1998-01-06,12677,10637,2040
24,1998,2,1998-02-06,12691,7877,4814
24,1998,3,1998-03-06,12705,10637,2068
24,1998,4,1998-04-06,12719,7877,4842
24,1998,5,1998-05-06,12740,7877,4863
24,1998,6,1998-06-06,19080,29377,-10297
24,1998,7,1998-07-06,12717,7877,4840
24,1998,8,1998-08-06,12737,7877,4860
24,1998,9,1998-09-06,12757,7877,4880
24,1998,10,1998-10-06,12756,34677,-21921
24,1998,11,1998-11-06,12686,7877,4809
24,1998,12,1998-12-06,19027,14782,4245
25,1996,7,1996-07-28,900,0,900
25,1996,8,1996-08-27,15800,0,15800
25,1996,9,1996-09-03,111037,69600,41437
25,1996,10,1996-10-03,63759,34306,29453
25,1996,11,1996-11-10,158024,176406,-18382
25,1996,12,1996-12-16,121581,127636,-6055
25,1997,1,1997-01-11,41273,75074,-33801
25,1997,2,1997-02-06,55278,45532,9746
25,1997,3,1997-03-31,135,15806,-15671
25,1997,4,1997-04-07,89402,75747,13655
25,1997,5,1997-05-09,95045,55106,39939
25,1997,6,1997-06-09,5516,47606,-42090
25,1997,7,1997-07-26,58943,44106,14837
25,1997,8,1997-08-09,18443,25906,-7463
25,1997,9,1997-09-17,73720,44306,29414
25,1997,10,1997-10-23,63712,43906,19806
25,1997,11,1997-11-20,36588,88106,-51518
25,1997,12,1997-12-31,104,20707,-20603
25,1998,1,1998-01-29,32177,18429,13748
25,1998,2,1998-02-02,22440,25629,-3189
25,1998,3,1998-03-31,92,10629,-10537
25,1998,4,1998-04-26,39461,10629,28832
25,1998,5,1998-05-04,124808,103429,21379
25,1998,6,1998-06-25,33512,45729,-12217
25,1998,7,1998-07-14,69545,70929,-1384
25,1998,8,1998-08-09,61600,46129,15471
25,1998,9,1998-09-30,169,48644,-48475
25,1998,10,1998-10-06,31192,10629,20563
25,1998,11,1998-11-18,21068,15729,5339
25,1998,12,1998-12-09,49051,67791,-18740
26,1993,8,1993-08-08,25671,0,25671
26,1993,9,1993-09-12,26278,0,26278
26,1993,10,1993-10-12,25044,15300,9744
26,1993,11,1993-11-12,25074,19000,6074
26,1993,12,1993-12-12,37527,23315,14212
26,1994,1,1994-01-12,25033,71681,-46648
26,1994,2,1994-02-12,24958,22600,2358
26,1994,3,1994-03-12,24949,33337,-8388
26,1994,4,1994-04-12,24947,12202,12745
26,1994,5,1994-05-12,24978,18902,6076
26,1994,6,1994-06-12,37418,24102,13316
26,1994,7,1994-07-12,25018,30602,-5584
26,1994,8,1994-08-12,24959,60381,-35422
26,1994,9,1994-09-12,26120,10402,15718
26,1994,10,1994-10-12,24958,17502,7456
26,1994,11,1994-11-12,24970,22602,2368
26,1994,12,1994-12-12,37408,43302,-5894
26,1995,1,1995-01-12,24932,39377,-14445
26,1995,2,1995-02-12,24941,16402,8539
26,1995,3,1995-03-12,24945,31002,-6057
26,1995,4,1995-04-12,24936,22302,2634
26,1995,5,1995-05-12,24965,22402,2563
26,1995,6,1995-06-12,37376,37596,-220
26,1995,7,1995-07-12,24972,25702,-730
26,1995,8,1995-08-12,24956,28002,-3046
26,1995,9,1995-09-12,24936,30111,-5175
26,1995,10,1995-10-12,24933,20902,4031
26,1995,11,1995-11-12,24949,21402,3547
26,1995,12,1995-12-12,37346,40802,-3456
26,1996,1,1996-01-12,24924,30002,-5078
26,1996,2,1996-02-12,24924,22302,2622
26,1996,3,1996-03-12,24920,30827,-5907
26,1996,4,1996-04-12,24908,22602,2306
26,1996,5,1996-05-12,24916,24702,214
26,1996,6,1996-06-12,37346,28002,9344
26,1996,7,1996-07-12,24954,24502,452
26,1996,8,1996-08-12,24955,23702,1253
26,1996,9,1996-09-12,24957,25302,-345
26,1996,10,1996-10-12,24934,35388,-10454
26,1996,11,1996-11-12,24905,24602,303
26,1996,12,1996-12-12,37336,30402,6934
26,1997,1,1997-01-12,24931,28702,-3771
26,1997,2,1997-02-12,24922,24302,620
26,1997,3,1997-03-12,24917,30906,-5989
26,1997,4,1997-04-12,24905,22102,2803
26,1997,5,1997-05-12,24913,23802,1111
26,1997,6,1997-06-12,37333,36602,731
26,1997,7,1997-07-12,24913,26604,-1691
26,1997,8,1997-08-12,24900,27902,-3002
26,1997,9,1997-09-12,24894,24602,292
26,1997,10,1997-10-12,24897,23602,1295
26,1997,11,1997-11-12,24910,19102,5808
26,1997,12,1997-12-12,37343,30302,7041
26,1998,1,1998-01-12,24933,25802,-869
26,1998,2,1998-02-12,24947,23102,1845
26,1998,3,1998-03-12,24951,26402,-1451
26,1998,4,1998-04-12,24936,34902,-9966
26,1998,5,1998-05-12,24910,22802,2108
26,1998,6,1998-06-12,37338,27802,9536
26,1998,7,1998-07-12,24946,34902,-9956
26,1998,8,1998-08-12,24923,19002,5921
26,1998,9,1998-09-12,24952,13382,11570
26,1998,10,1998-10-12,24997,29847,-4850
26,1998,11,1998-11-12,24934,34728,-9794
26,1998,12,1998-12-12,37386,14887,22499
27,1993,9,1993-09-26,900,0,900
27,1993,10,1993-10-08,16941,0,16941
27,1993,11,1993-11-08,8707,1700,7007
27,1993,12,1993-12-08,13048,8400,4648
27,1994,1,1994-01-08,8750,8600,150
27,1994,2,1994-02-08,8752,7115,1637
27,1994,3,1994-03-08,8753,14069,-5316
27,1994,4,1994-04-08,8745,8769,-24
27,1994,5,1994-05-08,8746,7869,877
27,1994,6,1994-06-08,13075,8669,4406
27,1994,7,1994-07-08,8765,10069,-1304
27,1994,8,1994-08-08,8759,9269,-510
27,1994,9,1994-09-08,8760,6969,1791
27,1994,10,1994-10-08,8765,8469,296
27,1994,11,1994-11-08,8765,9269,-504
27,1994,12,1994-12-08,13083,13969,-886
27,1995,1,1995-01-08,8734,22969,-14235
27,1995,2,1995-02-08,12595,9669,2926
27,1995,3,1995-03-08,8720,4069,4651
27,1995,4,1995-04-08,8735,7369,1366
27,1995,5,1995-05-08,8740,7169,1571
27,1995,6,1995-06-08,13066,10169,2897
27,1995,7,1995-07-08,8753,9369,-616
27,1995,8,1995-08-08,8752,8669,83
27,1995,9,1995-09-08,8744,14369,-5625
27,1995,10,1995-10-08,10430,6669,3761
27,1995,11,1995-11-08,8753,4069,4684
27,1995,12,1995-12-08,13078,14969,-1891
27,1996,1,1996-01-08,9529,21369,-11840
27,1996,2,1996-02-08,8712,5369,3343
27,1996,3,1996-03-08,8717,10769,-2052
27,1996,4,1996-04-08,8706,9969,-1263
27,1996,5,1996-05-08,8697,11469,-2772
27,1996,6,1996-06-08,13015,9869,3146
27,1996,7,1996-07-08,8696,11869,-3173
27,1996,8,1996-08-08,8695,7169,1526
27,1996,9,1996-09-08,8695,8969,-274
27,1996,10,1996-10-08,8698,7769,929
27,1996,11,1996-11-08,8709,5269,3440
27,1996,12,1996-12-08,13033,12569,464
27,1997,1,1997-01-08,8704,14969,-6265
27,1997,2,1997-02-08,12503,7869,4634
27,1997,3,1997-03-08,8707,8769,-62
27,1997,4,1997-04-08,8720,10769,-2049
27,1997,5,1997-05-08,8697,10569,-1872
27,1997,6,1997-06-08,14536,4069,10467
27,1997,7,1997-07-08,8724,13369,-4645
27,1997,8,1997-08-08,8717,7669,1048
27,1997,9,1997-09-08,8717,8169,548
27,1997,10,1997-10-08,8719,8469,250
27,1997,11,1997-11-08,8721,7769,952
27,1997,12,1997-12-08,13043,15269,-2226
27,1998,1,1998-01-08,8689,15669,-6980
27,1998,2,1998-02-08,8800,4069,4731
27,1998,3,1998-03-08,8715,5469,3246
27,1998,4,1998-04-08,8720,7669,1051
27,1998,5,1998-05-08,8725,7569,1156
27,1998,6,1998-06-08,13042,11069,1973
27,1998,7,1998-07-08,8703,17669,-8966
27,1998,8,1998-08-08,9115,7169,1946
27,1998,9,1998-09-08,8725,6169,2556
27,1998,10,1998-10-08,8729,9069,-340
27,1998,11,1998-11-08,8731,6069,2662
27,1998,12,1998-12-08,13062,5854,7208
29,1994,11,1994-11-24,700,0,700
29,1994,12,1994-12-10,26696,200,26496
29,1995,1,1995-01-10,17899,11100,6799
29,1995,2,1995-02-10,17927,10400,7527
29,1995,3,1995-03-10,17950,18000,-50
29,1995,4,1995-04-10,17983,16152,1831
29,1995,5,1995-05-10,17972,21123,-3151
29,1995,6,1995-06-10,26865,33383,-6518
29,1995,7,1995-07-10,17934,18523,-589
29,1995,8,1995-08-10,17935,14923,3012
29,1995,9,1995-09-10,17915,21083,-3168
29,1995,10,1995-10-10,17929,17823,106
29,1995,11,1995-11-10,17929,17423,506
29,1995,12,1995-12-10,26830,28163,-1333
29,1996,1,1996-01-10,17903,23403,-5500
29,1996,2,1996-02-10,17909,12623,5286
29,1996,3,1996-03-10,17928,14923,3005
29,1996,4,1996-04-10,17925,23443,-5518
29,1996,5,1996-05-10,17914,15723,2191
29,1996,6,1996-06-10,26815,31303,-4488
29,1996,7,1996-07-10,17906,14723,3183
29,1996,8,1996-08-10,17911,17723,188
29,1996,9,1996-09-10,17910,17923,-13
29,1996,10,1996-10-10,17910,17823,87
29,1996,11,1996-11-10,17899,22403,-4504
29,1996,12,1996-12-10,26783,25563,1220
29,1997,1,1997-01-10,17880,23243,-5363
29,1997,2,1997-02-10,17878,14923,2955
29,1997,3,1997-03-10,17910,14823,3087
29,1997,4,1997-04-10,17887,21523,-3636
29,1997,5,1997-05-10,17858,27043,-9185
29,1997,6,1997-06-10,26753,19123,7630
29,1997,7,1997-07-10,17877,16623,1254
29,1997,8,1997-08-10,17882,16323,1559
29,1997,9,1997-09-10,17900,11723,6177
29,1997,10,1997-10-10,17915,15423,2492
29,1997,11,1997-11-10,17910,19923,-2013
29,1997,12,1997-12-10,26837,13223,13614
29,1998,1,1998-01-10,17912,35463,-17551
29,1998,2,1998-02-10,17896,16323,1573
29,1998,3,1998-03-10,17914,12423,5491
29,1998,4,1998-04-10,17912,21263,-3351
29,1998,5,1998-05-10,17915,14723,3192
29,1998,6,1998-06-10,26794,42323,-15529
29,1998,7,1998-07-10,21294,8923,12371
29,1998,8,1998-08-10,17922,12623,5299
29,1998,9,1998-09-10,17912,24683,-6771
29,1998,10,1998-10-10,17898,18023,-125
29,1998,11,1998-11-10,17899,17523,376
29,1998,12,1998-12-10,26810,20128,6682
30,1995,3,1995-03-04,400,0,400
30,1995,4,1995-04-30,27521,0,27521
30,1995,5,1995-05-02,76408,11115,65293
30,1995,6,1995-06-11,221192,268595,-47403
30,1995,7,1995-07-25,33332,32770,562
30,1995,8,1995-08-14,12442,27920,-15478
30,1995,9,1995-09-14,98786,89457,9329
30,1995,10,1995-10-12,9521,18331,-8810
30,1995,11,1995-11-19,60231,52776,7455
30,1995,12,1995-12-20,76857,58076,18781
30,1996,1,1996-01-07,12189,48439,-36250
30,1996,2,1996-02-29,89,215,-126
30,1996,3,1996-03-22,29586,16715,12871
30,1996,4,1996-04-30,135,13015,-12880
30,1996,5,1996-05-15,29073,16315,12758
30,1996,6,1996-06-08,39748,45553,-5805
30,1996,7,1996-07-28,49431,4715,44716
30,1996,8,1996-08-26,76864,46815,30049
30,1996,9,1996-09-28,24453,64841,-40388
30,1996,10,1996-10-31,257,23115,-22858
30,1996,11,1996-11-11,82171,71715,10456
30,1996,12,1996-12-15,68903,84315,-15412
30,1997,1,1997-01-22,41492,46515,-5023
30,1997,2,1997-02-20,13823,19315,-5492
30,1997,3,1997-03-21,8877,13015,-4138
30,1997,4,1997-04-30,83,15,68
30,1997,5,1997-05-13,21490,24115,-2625
30,1997,6,1997-06-18,87003,90915,-3912
30,1997,7,1997-07-12,64638,36915,27723
30,1997,8,1997-08-24,129652,82915,46737
30,1997,9,1997-09-28,41442,53215,-11773
30,1997,10,1997-10-09,80027,103615,-23588
30,1997,11,1997-11-07,169401,122115,47286
30,1997,12,1997-12-08,38989,112015,-73026
30,1998,1,1998-01-11,9200,9915,-715
30,1998,2,1998-02-13,25263,33315,-8052
30,1998,3,1998-03-18,11712,15,11697
30,1998,4,1998-04-28,51720,32715,19005
30,1998,5,1998-05-31,142,17188,-17046
30,1998,6,1998-06-27,19132,15,19117
30,1998,7,1998-07-19,10907,15366,-4459
30,1998,8,1998-08-29,130850,94667,36183
30,1998,9,1998-09-23,145554,159815,-14261
30,1998,10,1998-10-24,138594,105215,33379
30,1998,11,1998-11-06,11464,91127,-79663
30,1998,12,1998-12-30,21936,0,21936
31,1994,4,1994-04-27,800,0,800
31,1994,5,1994-05-16,62781,21500,41281
31,1994,6,1994-06-13,57297,35115,22182
31,1994,7,1994-07-26,59565,70636,-11071
31,1994,8,1994-08-25,136517,99417,37100
31,1994,9,1994-09-02,29871,74721,-44850
31,1994,10,1994-10-02,39555,56990,-17435
31,1994,11,1994-11-23,4310,10217,-5907
31,1994,12,1994-12-08,80394,63022,17372
31,1995,1,1995-01-08,205211,187509,17702
31,1995,2,1995-02-21,3765,34517,-30752
31,1995,3,1995-03-03,57027,51610,5417
31,1995,4,1995-04-14,132035,101417,30618
31,1995,5,1995-05-28,114276,103188,11088
31,1995,6,1995-06-18,82445,105317,-22872
31,1995,7,1995-07-29,53759,38817,14942
31,1995,8,1995-08-17,11972,32517,-20545
31,1995,9,1995-09-28,29491,15017,14474
31,1995,10,1995-10-29,41830,29817,12013
31,1995,11,1995-11-29,22261,28717,-6456
31,1995,12,1995-12-06,105967,103717,2250
31,1996,1,1996-01-31,73549,43069,30480
31,1996,2,1996-02-03,71656,99994,-28338
31,1996,3,1996-03-21,55309,44717,10592
31,1996,4,1996-04-11,52047,41817,10230
31,1996,5,1996-05-19,75437,85572,-10135
31,1996,6,1996-06-30,206,47832,-47626
31,1996,7,1996-07-09,76845,47331,29514
31,1996,8,1996-08-31,171,34132,-33961
31,1996,9,1996-09-12,35823,32222,3601
31,1996,10,1996-10-26,95777,49831,45946
31,1996,11,1996-11-07,68928,71152,-2224
