account_id,FeesOnTheAccount,T_Total_Months,T_Total_amount,T_monthly_average,W_Total_Months,W_count,W_Total_amount,W_monthly_average
525,15,22,222953,10134.2273,30,48,632616,21228.7248
526,15,23,121776,5294.6087,28,52,362920,13165.1753
528,15,19,58320,3069.4737,16,15,32120,2003.3264
529,15,11,40128,3648.0000,14,22,55480,3852.7778
530,15,0,0,0.0000,24,55,655432,26825.3206
531,15,36,77184,2144.0000,36,37,21630,604.1899
532,15,0,0,0.0000,38,72,1628629,42896.2862
533,15,39,185094,4746.0000,41,45,173620,4262.3568
534,15,13,53214,4093.3846,17,33,204680,11946.3035
535,15,51,399421,7831.7843,54,102,809200,14865.8910
536,15,21,55691,2651.9524,20,24,50810,2579.1878
537,15,18,35112,1950.6667,19,21,47470,2481.0105
538,15,50,134600,2692.0000,50,39,67360,1338.2781
539,100,0,0,0.0000,63,141,2040096,32212.0421
540,15,0,0,0.0000,61,101,563950,9224.9182
541,15,60,515024,8583.7333,63,113,871380,13831.4286
542,15,58,159500,2750.0000,54,42,82590,1520.0613
543,15,52,122874,2362.9615,53,78,105820,2005.4327
544,15,23,91152,3963.1304,42,93,948557,22442.2003
545,15,57,188442,3306.0000,59,90,512900,8625.0000
546,15,20,61740,3087.0000,21,14,36890,1787.8837
547,15,12,29549,2462.4167,12,15,12480,1006.4516
548,15,51,91178,1787.8039,51,91,251280,4898.2456
549,15,20,84844,4242.2000,23,41,272560,11681.1429
550,15,9,15611,1734.5556,10,15,49390,4764.3087
551,15,0,0,0.0000,65,60,341500,5251.1533
552,15,60,125820,2097.0000,60,93,192260,3218.6384
553,15,0,0,0.0000,41,71,232050,5632.2816
554,15,0,0,0.0000,32,54,210200,6487.6543
555,15,63,481687,7645.8254,67,119,1158800,17209.9010
556,15,0,0,0.0000,16,34,311540,20056.2232
557,15,32,67650,2114.0625,32,31,29220,926.6385
558,15,25,140401,5616.0400,28,45,135680,4794.3463
559,15,65,141375,2175.0000,65,91,234180,3588.0490
560,15,36,204588,5683.0000,39,66,219900,5706.7474
561,15,19,31712,1669.0526,18,34,91560,4994.1818
562,15,0,0,0.0000,68,134,605950,8937.3156
563,15,61,380945,6245.0000,64,91,287000,4514.9449
564,15,6,63056,10509.3333,10,16,153800,14788.4615
565,15,32,115797,3618.6563,27,26,41040,1503.2967
566,15,0,0,0.0000,13,35,658553,51315.8182
567,15,0,0,0.0000,26,37,176750,6904.2969
568,15,0,0,0.0000,43,81,548300,12751.1628
569,15,21,45628,2172.7619,23,31,63180,2696.1593
570,15,20,131733,6586.6500,24,28,118400,5038.2979
571,15,24,81375,3390.6250,24,22,36360,1527.7311
572,15,52,347412,6681.0000,56,113,822200,14725.9701
573,30,0,0,0.0000,27,30,401667,14931.8587
574,15,0,0,0.0000,64,172,2834625,44175.9740
575,15,52,316420,6085.0000,55,66,229800,4190.8815
576,15,68,249016,3662.0000,69,78,170040,2466.7311
577,15,47,240640,5120.0000,50,91,353360,7100.3349
578,30,16,99162,6197.6250,19,35,306560,16134.7368
579,15,7,27917,3988.1429,10,11,39400,4089.9654
580,15,26,141007,5423.3462,28,34,133660,4773.5714
581,15,20,31542,1577.1000,21,15,47290,2216.7188
582,15,49,137788,2812.0000,48,39,68310,1422.1374
584,15,24,57550,2397.9167,27,27,42770,1587.9950
585,0,0,0,0.0000,11,7,19800,1800.0000
586,15,0,0,0.0000,43,64,306150,7043.3282
587,0,0,0,0.0000,22,8,18400,836.3636
588,15,65,328837,5059.0308,68,97,258860,3790.0439
589,15,15,91936,6129.0667,18,32,313060,17328.0443
590,15,0,0,0.0000,32,47,400300,12548.5893
591,15,11,33456,3041.4545,11,7,12100,1086.8263
592,15,18,30552,1697.3333,20,29,89820,4431.9079
593,15,0,0,0.0000,28,54,384700,13838.1295
594,15,45,92430,2054.0000,43,45,38280,893.0016
595,15,19,94040,4949.4737,23,54,832051,35507.1551
596,15,0,0,0.0000,49,91,983740,20008.2712
597,15,56,343560,6135.0000,59,115,943300,15961.0829
598,15,17,140058,8238.7059,21,28,115740,5520.1908
599,15,20,85785,4289.2500,23,34,218580,9714.6667
600,15,15,95232,6348.8000,20,33,260440,13310.3918
601,15,61,136030,2230.0000,61,74,68790,1127.0890
602,15,34,108494,3191.0000,35,32,87200,2505.7471
603,15,25,113386,4535.4400,29,52,261640,9105.8005
604,15,0,0,0.0000,59,111,530400,8924.2849
605,15,18,130644,7258.0000,19,27,109920,5785.2632
606,15,9,82110,9123.3333,11,16,208400,18662.6866
607,15,41,85362,2082.0000,39,41,46460,1177.1959
608,15,40,115800,2895.0000,39,41,72030,1842.1995
609,15,50,98500,1970.0000,48,54,42290,875.5694
610,15,0,0,0.0000,52,98,1407163,27130.3920
611,15,11,27408,2491.6364,9,14,18380,2065.1685
612,15,26,52272,2010.4615,26,22,21110,816.1082
613,100,0,0,0.0000,26,43,355603,13503.9114
614,15,13,23296,1792.0000,14,22,48940,3537.8313
615,15,28,60784,2170.8571,27,29,20540,761.6811
616,15,57,106533,1869.0000,59,98,295280,5018.9235
617,15,23,313920,13648.6957,27,54,475417,17608.0370
618,15,23,86986,3782.0000,26,38,620640,23718.7261
619,30,38,314146,8267.0000,39,48,749100,19356.5891
620,0,0,0,0.0000,31,16,35600,1148.3871
621,15,27,92043,3409.0000,29,48,697320,24045.5172
622,15,12,122564,10213.6667,16,28,297100,18685.5346
623,15,65,134680,2072.0000,59,75,67680,1138.7549
624,15,0,0,0.0000,61,157,2802260,45763.6364
625,15,34,297882,8761.2353,40,58,1252962,31324.0500
626,15,57,207423,3639.0000,59,87,296020,5000.3378
627,15,66,543048,8228.0000,70,149,1100500,15826.9415
628,15,56,169568,3028.0000,56,67,162640,2890.5213
629,15,48,129936,2707.0000,48,57,96330,1995.7873
630,15,61,144021,2361.0000,63,82,95300,1511.8985
631,15,27,67032,2482.6667,29,43,62890,2173.6175
632,15,26,56550,2175.0000,26,30,23670,922.2078
633,15,31,101664,3279.4839,30,37,68300,2299.6633
635,15,49,352491,7193.6939,48,83,1415429,29488.1042
636,15,15,48896,3259.7333,15,15,30410,2027.3333
637,15,22,44482,2021.9091,25,33,48680,1949.7997
638,15,38,300396,7905.1579,41,57,468720,11516.4619
639,15,9,20460,2273.3333,9,8,17890,1903.1915
640,15,63,182133,2891.0000,61,45,79460,1296.2480
641,15,13,46620,3586.1538,16,32,391780,24334.1615
643,15,0,0,0.0000,11,18,85880,7667.8571
644,15,9,18774,2086.0000,9,7,7650,859.5506
645,15,10,148126,14812.6000,12,29,687751,56682.7747
646,15,30,151156,5038.5333,33,49,208100,6299.6973
647,15,15,103440,6896.0000,18,32,153920,8519.5572
648,15,57,526680,9240.0000,61,102,707400,11679.6918
649,30,0,0,0.0000,55,134,1963033,35756.5209
650,15,42,71274,1697.0000,44,83,231430,5308.0275
651,15,57,378636,6642.7368,61,95,931340,15334.9067
652,15,68,516188,7591.0000,71,106,557960,7906.8493
653,15,10,59367,5936.7000,14,19,180840,12587.4710
654,15,45,129825,2885.0000,47,53,136170,2911.6892
655,15,65,289951,4460.7846,69,145,1439400,20790.5633
656,15,22,125971,5725.9545,26,46,246940,9461.3027
657,15,61,176746,2897.4754,62,84,221140,3576.3881
658,15,30,83793,2793.1000,30,32,58060,1924.6409
659,15,18,36860,2047.7778,22,34,51050,2338.1679
660,15,30,198394,6613.1333,33,64,373220,11163.1107
662,15,49,163170,3330.0000,51,45,133400,2610.5675
664,15,19,59940,3154.7368,20,35,76730,3928.1570
665,15,36,149364,4149.0000,38,66,216500,5667.5393
666,15,27,213384,7903.1111,32,74,282100,8889.7059
669,15,26,52569,2021.8846,24,28,20820,854.4460
671,15,0,0,0.0000,9,13,76100,8455.5556
672,0,0,0,0.0000,10,5,10500,1050.0000
673,15,7,36688,5241.1429,10,15,149020,14328.8462
674,15,36,74088,2058.0000,36,47,99360,2796.2477
675,15,36,264672,7352.0000,38,64,195300,5134.9693
676,15,34,105595,3105.7353,35,46,124180,3514.5283
677,15,0,0,0.0000,14,20,320000,23244.5521
678,15,58,295104,5088.0000,61,79,223800,3668.8525
679,15,12,62140,5178.3333,16,32,195200,12566.5236
680,15,12,63089,5257.4167,15,25,183700,12328.8591
682,15,13,28196,2168.9231,13,15,9890,782.8496
683,15,24,214450,8935.4167,28,47,478940,17290.2527
684,15,26,52272,2010.4615,28,24,22860,824.2788
685,30,0,0,0.0000,43,86,1364635,31760.3181
686,15,65,392338,6035.9692,68,101,398680,5891.8227
687,15,26,141492,5442.0000,29,48,275560,9469.4158
688,15,57,143013,2509.0000,57,92,117930,2054.5296
689,15,29,185890,6410.0000,31,62,1008957,32098.3139
690,15,24,178800,7450.0000,28,39,381040,13789.1435
691,15,28,96918,3461.3571,32,25,79560,2515.0685
692,15,22,103569,4707.6818,25,36,417180,16687.2000
693,15,50,316450,6329.0000,53,99,720840,13600.7547
694,15,22,71208,3236.7273,24,31,66950,2836.8644
695,15,27,266448,9868.4444,30,53,530800,17479.6926
696,15,8,14211,1776.3750,10,11,21800,2130.2932
697,15,65,414180,6372.0000,69,126,1184900,17247.4527
698,15,21,135894,6471.1429,25,40,277300,11241.8919
699,15,0,0,0.0000,63,119,2385787,37990.2389
700,15,51,139746,2740.1176,52,69,145500,2776.7176
701,15,0,0,0.0000,63,88,407850,6463.5499
702,15,62,174406,2813.0000,61,46,90680,1488.1838
703,15,6,16142,2690.3333,8,10,18010,2349.1304
704,15,67,223646,3338.0000,71,132,1071980,15140.9605
705,15,11,49932,4539.2727,13,25,65200,5015.3846
706,15,0,0,0.0000,30,44,590820,19694.0000
708,0,0,0,0.0000,28,15,31000,1107.1429
709,15,0,0,0.0000,52,112,1404504,27219.0698
710,15,47,150400,3200.0000,47,45,77280,1628.0899
711,15,49,158907,3243.0000,52,95,460540,8839.5393
712,15,0,0,0.0000,24,62,1084111,45234.1168
713,15,21,78782,3751.5238,22,20,57320,2605.4545
714,15,21,83204,3962.0952,21,21,51880,2470.4762
715,15,24,145512,6063.0000,27,52,317900,11817.8439
716,15,0,0,0.0000,50,101,1033100,20648.2345
717,15,63,413343,6561.0000,67,126,1084000,16130.9524
718,15,26,444825,17108.6538,30,73,924157,30500.2310
719,15,55,109505,1991.0000,58,88,106000,1822.3496
720,15,37,144892,3916.0000,38,46,131320,3480.2120
721,15,59,129446,2194.0000,60,66,62510,1040.0998
722,100,0,0,0.0000,18,44,452738,25821.5589
725,15,25,67912,2716.4800,28,43,50810,1821.1470
726,15,55,175890,3198.0000,55,63,191300,3478.1818
727,0,0,0,0.0000,1,2,1400,0.0000
728,15,32,168384,5262.0000,33,46,149600,4533.3333
729,15,17,34968,2056.9412,16,17,11560,739.4456
730,15,0,0,0.0000,62,177,2797215,45067.9108
731,15,37,100122,2706.0000,37,31,55780,1504.8561
732,15,26,138483,5326.2692,29,55,403820,13829.4521
733,30,0,0,0.0000,42,115,1924857,45361.9089
734,15,27,62384,2310.5185,25,33,34620,1382.9561
735,15,9,35760,3973.3333,9,11,26220,2891.9118
736,15,7,16952,2421.7143,6,4,13520,2291.5254
737,15,56,157752,2817.0000,55,43,99530,1816.2409
738,15,62,292826,4723.0000,65,131,1332200,20453.4289
739,15,27,154112,5707.8519,31,54,646860,20866.4516
740,0,0,0,0.0000,52,27,48300,928.8462
741,15,0,0,0.0000,51,95,464700,9046.7229
742,15,54,110592,2048.0000,55,65,118640,2171.5680
743,15,58,156078,2691.0000,56,56,100030,1783.0660
744,15,65,140725,2165.0000,65,93,227060,3520.3101
745,15,10,21615,2161.5000,8,12,26190,3220.0820
746,15,39,134628,3452.0000,37,36,56960,1547.8261
747,15,60,160320,2672.0000,62,82,195960,3143.7433
748,15,64,415488,6492.0000,67,103,372720,5524.5059
749,15,16,84591,5286.9375,19,33,110140,5766.4921
750,15,59,390285,6615.0000,62,122,745300,12118.6992
751,15,63,148869,2363.0000,63,78,128820,2042.6004
752,15,18,108433,6024.0556,21,18,163060,7764.7619
753,15,23,38448,1671.6522,25,50,132500,5237.1542
754,15,38,117154,3083.0000,39,52,127640,3267.2355
755,15,9,53320,5924.4444,12,21,291980,23420.8556
756,0,0,0,0.0000,36,9,11100,308.3333
757,15,61,186750,3061.4754,63,87,310300,4948.9633
758,0,0,0,0.0000,3,4,8000,0.0000
759,15,61,119072,1952.0000,63,97,104860,1668.8594
760,15,14,78090,5577.8571,17,28,121840,7310.4000
761,0,0,0,0.0000,44,20,33200,754.5455
762,15,32,128535,4016.7188,34,43,87550,2575.0000
763,15,41,304097,7417.0000,44,67,267220,6073.1818
764,15,67,158120,2360.0000,68,87,270100,3997.5333
765,15,0,0,0.0000,20,30,99150,4941.0299
766,15,26,189864,7302.4615,30,56,442720,14757.3333
767,15,41,172159,4199.0000,43,94,734160,16981.3416
768,15,12,36582,3048.5000,15,15,45800,3094.5946
770,15,0,0,0.0000,24,39,245600,10377.4648
771,15,30,155930,5197.6667,33,61,575200,17342.7136
772,15,66,340890,5165.0000,71,151,1452700,20441.3696
773,15,0,0,0.0000,65,250,908009,13898.0969
774,15,0,0,0.0000,63,121,464900,7325.1050
775,15,44,158708,3607.0000,46,90,824100,17799.1361
776,15,26,91764,3529.3846,30,64,487700,16007.6586
777,15,0,0,0.0000,11,33,592236,55871.3208
778,0,0,0,0.0000,15,9,20400,1360.0000
779,15,0,0,0.0000,27,48,453420,16982.0225
780,15,26,167940,6459.2308,30,58,498660,16421.2953
781,15,42,86268,2054.0000,42,50,44660,1075.2809
782,15,9,52566,5840.6667,12,19,280620,23320.2216
783,15,9,32420,3602.2222,10,6,15540,1630.0699
784,15,51,179010,3510.0000,55,106,1217160,22116.7777
785,30,11,136436,12403.2727,15,33,312401,21060.7416
786,15,36,191448,5318.0000,39,81,515160,13186.6894
787,15,57,257347,4514.8596,59,69,194400,3309.8751
788,15,24,77400,3225.0000,27,32,59510,2179.8535
789,15,42,215662,5134.8095,44,31,70580,1606.5250
790,15,47,177776,3782.4681,67,146,1691563,25411.5623
791,15,31,97728,3152.5161,31,30,55020,1755.9574
792,15,11,26874,2443.0909,13,21,33370,2515.3266
793,15,68,154156,2267.0000,68,81,77520,1136.6569
794,15,14,30210,2157.8571,15,10,13920,907.8261
795,15,42,124992,2976.0000,44,56,162600,3706.6869
796,15,0,0,0.0000,14,15,175454,12355.9155
797,15,0,0,0.0000,24,59,908624,37238.6885
798,15,26,58914,2265.9231,28,44,53920,1914.3195
799,0,0,0,0.0000,29,15,31100,1072.4138
800,15,8,22518,2814.7500,10,10,30370,3078.0405
801,15,12,42549,3545.7500,14,19,66480,4681.6901
802,15,43,80668,1876.0000,43,61,138600,3218.2663
803,15,0,0,0.0000,38,81,1285344,33618.4133
804,15,30,90720,3024.0000,32,47,181640,5664.4491
805,15,0,0,0.0000,23,46,425505,18367.1223
806,15,21,50556,2407.4286,21,20,21480,1002.1773
807,30,38,478002,12579.0000,41,69,547367,13317.9319
808,15,32,139260,4351.8750,40,90,539090,13376.9231
809,15,30,257238,8574.6000,35,58,472180,13581.3998
810,15,32,68508,2140.8750,33,42,86010,2588.0642
811,30,0,0,0.0000,16,42,522000,32355.3719
812,15,22,209944,9542.9091,26,52,364560,13861.5970
813,15,11,24312,2210.1818,70,159,918252,13212.2590
814,15,22,50658,2302.6364,21,34,116470,5590.5600
815,15,59,114991,1949.0000,59,69,59560,1006.0811
816,15,59,314950,5338.1356,63,168,2409089,38058.2780
817,15,53,656915,12394.6226,57,95,632100,11095.9626
819,15,0,0,0.0000,43,84,873220,20514.1738
820,15,32,184041,5751.2813,36,57,285360,7934.0130
821,15,28,60523,2161.5357,31,58,77480,2507.4434
822,15,21,39248,1868.9524,23,26,118940,5224.3045
823,15,9,21890,2432.2222,9,5,4200,464.9446
824,15,27,151368,5606.2222,30,45,130200,4278.2037
825,15,28,320891,11460.3929,32,66,260980,8215.5299
826,15,22,123905,5632.0455,24,30,116680,4888.8268
827,15,29,67800,2337.9310,29,27,21660,754.7038
828,15,17,159336,9372.7059,22,35,158540,7305.9908
829,15,21,46640,2220.9524,20,10,7380,373.9865
830,15,0,0,0.0000,70,111,1222960,17554.4498
831,15,22,52693,2395.1364,18,19,24960,1373.9450
832,15,26,57645,2217.1154,25,30,24290,972.8972
833,15,23,83088,3612.5217,24,22,48240,1993.3884
834,15,14,37095,2649.6429,16,15,30670,1904.9689
836,15,24,76475,3186.4583,24,28,117380,4823.8356
837,15,59,545750,9250.0000,61,120,885900,14420.5100
838,0,0,0,0.0000,55,30,59900,1089.0909
839,15,43,182922,4254.0000,46,73,1015900,22327.4725
840,15,28,133574,4770.5000,33,59,714420,21825.4582
841,15,58,122322,2109.0000,58,91,200410,3439.5309
842,15,41,134398,3278.0000,40,33,71930,1792.2757
843,15,16,31808,1988.0000,17,23,33280,1927.4131
844,15,52,736892,14171.0000,56,107,2065396,37125.1528
845,15,7,77208,11029.7143,11,16,175700,16168.7117
846,15,23,187104,8134.9565,32,76,1179851,36908.7904
847,15,0,0,0.0000,25,37,186050,7563.0081
848,15,25,154800,6192.0000,28,38,121060,4328.7247
849,15,0,0,0.0000,33,48,522954,16090.8923
850,15,16,251787,15736.6875,21,36,395020,19175.7282
851,15,47,194345,4135.0000,41,92,1488375,36301.8293
852,15,8,18738,2342.2500,7,6,8520,1290.9091
853,15,28,175479,6267.1071,32,59,401680,12684.6316
854,15,59,332496,5635.5254,62,105,351600,5692.3907
855,15,52,343616,6608.0000,55,99,506940,9189.2447
856,15,29,170569,5881.6897,32,44,273660,8446.2963
857,15,59,178121,3019.0000,59,43,90320,1521.3925
858,15,24,136400,5683.3333,28,54,542040,19358.5714
859,15,11,44185,4016.8182,14,27,119360,8465.2482
860,15,64,516544,8071.0000,68,125,464360,6872.6196
861,15,60,574502,9575.0333,62,105,668300,10721.3904
862,30,67,209174,3122.0000,71,169,3124492,44172.8369
863,15,66,401742,6087.0000,67,165,2518217,37343.8013
864,15,12,48087,4007.2500,14,17,50600,3588.6525
865,15,29,66526,2294.0000,24,17,28940,1205.8333
866,15,67,325017,4851.0000,70,141,632700,9029.9715
867,15,9,104354,11594.8889,13,20,257807,19985.0388
868,15,14,95370,6812.1429,17,15,90260,5415.6000
869,0,0,0,0.0000,8,6,15500,1937.5000
870,15,41,187042,4562.0000,44,57,156580,3594.0321
871,15,23,124032,5392.6957,27,41,624540,23074.1379
872,15,17,49716,2924.4706,19,25,78060,4166.9039
873,15,15,100063,6670.8667,18,26,70840,3850.0000
874,30,27,226184,8377.1852,31,45,354250,11427.4194
875,15,39,149643,3837.0000,40,44,96540,2411.4904
876,15,8,34164,4270.5000,12,10,42810,3567.5000
877,15,26,97956,3767.5385,28,28,100580,3545.7109
878,15,24,98575,4107.2917,28,59,618766,22204.5215
879,15,13,29316,2255.0769,14,12,15630,1105.8962
880,15,19,96800,5094.7368,23,37,339584,14828.9956
882,15,65,214890,3306.0000,68,110,603820,8897.1513
883,15,56,462785,8264.0179,59,90,592620,10016.1127
884,15,56,126504,2259.0000,55,64,64310,1162.2289
885,15,62,204104,3292.0000,65,125,1230700,18914.4467
886,15,62,560108,9034.0000,65,124,704800,10904.5900
887,15,64,192576,3009.0000,64,40,101480,1576.5924
888,15,21,35024,1667.8095,21,36,107010,5008.2683
889,15,7,26056,3722.2857,5,5,9480,1883.4437
890,15,67,210112,3136.0000,69,93,335440,4875.5814
891,15,25,46384,1855.3600,27,37,98750,3707.7597
892,15,65,186966,2876.4000,66,87,192580,2907.5994
893,15,0,0,0.0000,43,86,986320,23044.8598
894,15,34,101990,2999.7059,37,42,152190,4080.1609
895,15,29,57856,1995.0345,29,24,27550,934.9548
896,15,38,122360,3220.0000,41,64,320500,7804.3831
897,15,63,603918,9586.0000,68,118,1750405,25855.3176
898,15,28,127874,4566.9286,31,64,481000,15416.6667
899,15,0,0,0.0000,65,109,1124016,17426.6047
900,15,52,309400,5950.0000,55,69,232340,4234.6294
901,15,50,95500,1910.0000,47,63,116400,2474.8405
902,15,62,239010,3855.0000,64,95,340860,5353.8220
903,15,57,147060,2580.0000,58,77,98110,1702.3135
904,15,0,0,0.0000,56,102,1063000,19153.1532
905,15,19,123483,6499.1053,22,22,104380,4744.5455
906,15,7,17920,2560.0000,7,7,6240,870.6977
907,15,62,131316,2118.0000,63,74,114930,1813.7296
908,15,0,0,0.0000,55,87,291850,5355.0459
909,15,10,21450,2145.0000,11,9,5550,510.7362
910,15,17,34866,2050.9412,18,21,51390,2823.6264
911,15,21,232496,11071.2381,26,30,365792,14123.2432
912,15,14,34980,2498.5714,14,20,17730,1242.7570
913,15,27,242568,8984.0000,30,49,217780,7299.8883
914,15,56,128688,2298.0000,55,59,59180,1070.8082
915,15,43,866024,20140.0930,47,105,1063569,22725.8333
916,15,23,127176,5529.3913,26,50,324580,12467.8617
917,15,34,158746,4669.0000,35,43,153140,4354.6919
918,15,14,181725,12980.3571,21,30,245633,11943.2577
919,15,17,87300,5135.2941,20,32,144640,7219.9667
920,15,23,58488,2542.9565,24,36,77160,3232.9609
921,15,22,39608,1800.3636,22,37,117020,5216.3447
922,15,40,110293,2757.3250,42,55,164300,3952.6864
923,15,29,62610,2158.9655,32,51,110210,3419.1313
924,15,32,72688,2271.5000,34,26,49150,1442.7593
925,15,66,356070,5395.0000,69,99,1008800,14599.1317
926,15,21,38456,1831.2381,20,24,61810,3116.4706
927,15,15,112698,7513.2000,18,23,131560,7308.8889
928,15,64,291904,4561.0000,67,98,311940,4651.1928
929,15,62,364808,5884.0000,64,99,273000,4261.1863
930,15,61,570716,9356.0000,63,121,439300,6965.6448
931,15,57,198018,3474.0000,60,64,185780,3103.2294
932,15,24,69825,2909.3750,25,26,47780,1913.7517
933,15,31,82688,2667.3548,34,56,134200,3958.7021
934,15,7,25888,3698.2857,6,6,19220,3116.7568
935,15,19,42360,2229.4737,18,19,18790,1067.6136
936,15,29,87340,3011.7241,29,27,45650,1563.3562
937,15,36,63036,1751.0000,36,47,87030,2408.5793
938,15,6,25571,4261.8333,10,11,30400,3200.0000
939,15,47,99076,2108.0000,42,50,45180,1068.0851
940,15,30,146878,4895.9333,49,116,1813875,37043.0565
941,15,50,193550,3871.0000,52,57,161600,3080.0508
942,15,0,0,0.0000,61,99,354150,5844.0594
943,15,67,143648,2144.0000,68,71,63150,934.1716
944,15,65,348465,5361.0000,69,136,903680,13192.4088
945,15,9,82150,9127.7778,24,27,194055,8085.6250
946,15,0,0,0.0000,34,69,657100,19064.7969
947,15,63,168264,2670.8571,65,79,222940,3429.8462
949,15,0,0,0.0000,33,62,473969,14420.9635
950,15,59,525690,8910.0000,63,99,900140,14348.6716
951,15,27,66388,2458.8148,27,31,59640,2225.3731
952,15,8,44514,5564.2500,12,15,73400,6185.3933
953,15,36,70308,1953.0000,37,57,72240,1940.1970
954,15,31,108655,3505.0000,33,45,124540,3824.1556
955,15,23,177864,7733.2174,28,48,231800,8429.0909
956,15,0,0,0.0000,57,99,396000,6902.9634
957,15,31,68032,2194.5806,32,49,75690,2338.5170
958,15,26,107730,4143.4615,25,37,78930,3165.6417
959,15,29,80011,2759.0000,31,27,58630,1911.8478
960,100,46,408733,8885.5000,49,130,1741178,35199.0162
961,15,9,82550,9172.2222,12,13,105760,8912.3596
962,15,0,0,0.0000,28,47,375234,13243.5529
963,15,22,87377,3971.6818,27,38,407100,15304.5113
964,15,0,0,0.0000,51,60,283750,5527.5974
965,15,60,171180,2853.0000,62,79,176300,2860.4651
966,15,9,21290,2365.5556,6,4,2430,416.5714
967,15,11,81888,7444.3636,27,36,431245,16111.2702
968,15,32,239646,7488.9375,36,50,192980,5355.5967
969,15,0,0,0.0000,58,72,416400,7179.3103
970,15,11,63120,5738.1818,15,32,192900,12860.0000
971,15,23,92640,4027.8261,27,46,204720,7638.8060
972,15,22,45977,2089.8636,23,14,18580,812.5364
973,15,46,133814,2909.0000,44,47,136100,3126.3400
974,15,0,0,0.0000,57,109,1514300,26566.6667
975,15,20,74550,3727.5000,23,23,45500,1989.7959
