account_id,date,yr,mon,min_balance,max_balance
19,1996-08-10,1996,8,19471,24409
19,1996-09-10,1996,9,11094,26233
19,1996-10-10,1996,10,18896,37319
19,1996-11-10,1996,11,6734,21873
19,1996-12-10,1996,12,17868,42591
19,1997-01-10,1997,1,8636,31659
19,1997-02-10,1997,2,8530,23853
19,1997-03-10,1997,3,2804,23728
19,1997-04-10,1997,4,-10385,4754
19,1997-05-10,1997,5,7886,17386
19,1997-06-10,1997,6,-10605,12103
19,1997-07-10,1997,7,6083,19983
19,1997-08-10,1997,8,7236,21236
19,1997-09-10,1997,9,-9029,6147
19,1997-10-10,1997,10,5172,21272
19,1997-11-10,1997,11,-6206,8981
19,1997-12-10,1997,12,6466,29174
19,1998-01-10,1998,1,-5818,9321
19,1998-02-10,1998,2,6995,22263
19,1998-03-10,1998,3,9134,22134
19,1998-04-10,1998,4,12712,24312
19,1998-05-10,1998,5,-5308,9831
19,1998-06-10,1998,6,8679,29579
19,1998-07-10,1998,7,-3560,11579
19,1998-08-10,1998,8,14962,23862
19,1998-09-10,1998,9,-3274,11865
19,1998-10-10,1998,10,4792,19931
19,1998-11-10,1998,11,-2386,12754
19,1998-12-10,1998,12,10805,30905
20,1996-08-24,1996,8,500,500
20,1996-09-14,1996,9,3505,3505
20,1996-10-14,1996,10,6510,6510
20,1996-11-14,1996,11,9515,9515
20,1996-12-14,1996,12,12520,12520
20,1997-01-14,1997,1,12442,15525
20,1997-02-14,1997,2,11860,15463
20,1997-03-14,1997,3,12901,14904
20,1997-04-14,1997,4,13945,15948
20,1997-05-14,1997,5,14988,16991
20,1997-06-14,1997,6,12607,18040
20,1997-07-14,1997,7,13657,15660
20,1997-08-14,1997,8,14704,16707
20,1997-09-14,1997,9,15751,17754
20,1997-10-14,1997,10,16807,18810
20,1997-11-14,1997,11,16655,19660
20,1997-12-14,1997,12,17119,20124
20,1998-01-14,1998,1,14761,17766
20,1998-02-14,1998,2,16072,18825
20,1998-03-14,1998,3,16290,19133
20,1998-04-14,1998,4,17351,19354
20,1998-05-14,1998,5,17393,20416
20,1998-06-14,1998,6,13505,20458
20,1998-07-14,1998,7,14562,16565
20,1998-08-14,1998,8,15613,17616
20,1998-09-14,1998,9,15378,18671
20,1998-10-14,1998,10,16431,18434
20,1998-11-14,1998,11,15887,18892
20,1998-12-14,1998,12,16618,19623
21,1997-12-06,1997,12,1100,15272
21,1998-01-08,1998,1,19272,28793
21,1998-02-08,1998,2,24293,33844
21,1998-03-08,1998,3,30144,39718
21,1998-04-08,1998,4,32518,41933
21,1998-05-08,1998,5,35198,44613
21,1998-06-08,1998,6,14930,49206
21,1998-07-08,1998,7,22708,32123
21,1998-08-08,1998,8,25932,35928
21,1998-09-08,1998,9,32530,41945
21,1998-10-08,1998,10,38197,47612
21,1998-11-08,1998,11,46994,56409
21,1998-12-08,1998,12,47562,61685
22,1994-03-23,1994,3,1100,1100
22,1994-04-12,1994,4,17973,21500
22,1994-05-12,1994,5,32673,38373
22,1994-06-12,1994,6,42187,58087
22,1994-07-12,1994,7,39110,59210
22,1994-08-12,1994,8,41054,56154
22,1994-09-12,1994,9,34853,51726
22,1994-10-12,1994,10,29837,46710
22,1994-11-12,1994,11,27200,44073
22,1994-12-12,1994,12,24152,49462
22,1995-01-12,1995,1,29148,46021
22,1995-02-12,1995,2,24102,40975
22,1995-03-12,1995,3,21939,38812
22,1995-04-12,1995,4,25878,42751
22,1995-05-12,1995,5,24423,41296
22,1995-06-12,1995,6,25867,51177
22,1995-07-12,1995,7,33772,50645
22,1995-08-12,1995,8,33049,49922
22,1995-09-12,1995,9,31021,47894
22,1995-10-12,1995,10,29983,46856
22,1995-11-12,1995,11,23837,40710
22,1995-12-12,1995,12,25582,50892
22,1996-01-12,1996,1,29253,50153
22,1996-02-12,1996,2,23037,42064
22,1996-03-12,1996,3,35698,52571
22,1996-04-12,1996,4,33905,50778
22,1996-05-12,1996,5,32304,49177
22,1996-06-12,1996,6,29113,58113
22,1996-07-12,1996,7,27800,44835
22,1996-08-12,1996,8,32968,50038
22,1996-09-12,1996,9,36071,53155
22,1996-10-12,1996,10,39189,56286
22,1996-11-12,1996,11,37720,54816
22,1996-12-12,1996,12,42850,68160
22,1997-01-12,1997,1,44649,61522
22,1997-02-12,1997,2,44403,61520
22,1997-03-12,1997,3,44053,61174
22,1997-04-12,1997,4,47408,64539
22,1997-05-12,1997,5,47972,65109
22,1997-06-12,1997,6,39442,64752
22,1997-07-12,1997,7,39633,56739
22,1997-08-12,1997,8,38473,55346
22,1997-09-12,1997,9,38604,55477
22,1997-10-12,1997,10,38529,55402
22,1997-11-12,1997,11,36951,54038
22,1997-12-12,1997,12,34972,60282
22,1998-01-12,1998,1,31248,48121
22,1998-02-12,1998,2,33138,50011
22,1998-03-12,1998,3,30630,47690
22,1998-04-12,1998,4,28724,45782
22,1998-05-12,1998,5,27315,44364
22,1998-06-12,1998,6,19798,45108
22,1998-07-12,1998,7,22883,39756
22,1998-08-12,1998,8,19648,36521
22,1998-09-12,1998,9,15581,32454
22,1998-10-12,1998,10,12897,29770
22,1998-11-12,1998,11,13503,30376
22,1998-12-12,1998,12,11809,37119
23,1993-05-22,1993,5,800,800
23,1993-06-09,1993,6,28632,33932
23,1993-07-09,1993,7,39360,50760
23,1993-08-09,1993,8,42183,61583
23,1993-09-09,1993,9,47140,64440
23,1993-10-09,1993,10,46512,69412
23,1993-11-09,1993,11,40885,62973
23,1993-12-09,1993,12,36079,69211
23,1994-01-09,1994,1,25544,47632
23,1994-02-09,1994,2,29978,52066
23,1994-03-09,1994,3,33717,55805
23,1994-04-09,1994,4,33767,55855
23,1994-05-09,1994,5,36822,58910
23,1994-06-09,1994,6,34879,68011
23,1994-07-09,1994,7,31708,53796
23,1994-08-09,1994,8,34251,56339
23,1994-09-09,1994,9,35800,57888
23,1994-10-09,1994,10,36853,58941
23,1994-11-09,1994,11,36071,58159
23,1994-12-09,1994,12,35218,68350
23,1995-01-09,1995,1,40067,62155
23,1995-02-09,1995,2,34636,56724
23,1995-03-09,1995,3,34717,56805
23,1995-04-09,1995,4,33896,55984
23,1995-05-09,1995,5,35739,57827
23,1995-06-09,1995,6,16671,65691
23,1995-07-09,1995,7,10966,33054
23,1995-08-09,1995,8,24844,46932
23,1995-09-09,1995,9,29455,51543
23,1995-10-09,1995,10,32215,54303
23,1995-11-09,1995,11,27786,50066
23,1995-12-09,1995,12,31144,64276
23,1996-01-09,1996,1,35081,57788
23,1996-02-09,1996,2,31841,53929
23,1996-03-09,1996,3,36102,58418
23,1996-04-09,1996,4,33696,56008
23,1996-05-09,1996,5,36286,58605
23,1996-06-09,1996,6,18111,56236
23,1996-07-09,1996,7,38267,60355
23,1996-08-09,1996,8,33426,55729
23,1996-09-09,1996,9,35508,57820
23,1996-10-09,1996,10,37999,60322
23,1996-11-09,1996,11,34460,56773
23,1996-12-09,1996,12,39851,72983
23,1997-01-09,1997,1,46674,68762
23,1997-02-09,1997,2,47841,70198
23,1997-03-09,1997,3,52877,75260
23,1997-04-09,1997,4,52438,74526
23,1997-05-09,1997,5,48526,70614
23,1997-06-09,1997,6,50828,83960
23,1997-07-09,1997,7,46078,68166
23,1997-08-09,1997,8,54005,76093
23,1997-09-09,1997,9,56862,78950
23,1997-10-09,1997,10,60330,82418
23,1997-11-09,1997,11,57187,79275
23,1997-12-09,1997,12,61656,94788
23,1998-01-09,1998,1,66740,91600
23,1998-02-09,1998,2,58132,80220
23,1998-03-09,1998,3,59500,81588
23,1998-04-09,1998,4,55131,77219
23,1998-05-09,1998,5,61288,83376
23,1998-06-09,1998,6,62167,95299
23,1998-07-09,1998,7,58226,80314
23,1998-08-09,1998,8,59190,81278
23,1998-09-09,1998,9,56473,79313
23,1998-10-09,1998,10,50927,73015
23,1998-11-09,1998,11,56961,79049
23,1998-12-09,1998,12,49655,83101
24,1996-12-05,1996,12,1000,19995
24,1997-01-06,1997,1,23995,36754
24,1997-02-06,1997,2,33154,45954
24,1997-03-06,1997,3,33054,45862
24,1997-04-06,1997,4,33762,46379
24,1997-05-06,1997,5,26072,38689
24,1997-06-06,1997,6,22547,41472
24,1997-07-06,1997,7,22116,34733
24,1997-08-06,1997,8,19675,32292
24,1997-09-06,1997,9,16801,29418
24,1997-10-06,1997,10,15326,28812
24,1997-11-06,1997,11,16247,27943
24,1997-12-06,1997,12,11451,33013
24,1998-01-06,1998,1,13532,24154
24,1998-02-06,1998,2,18333,26195
24,1998-03-06,1998,3,20386,31008
24,1998-04-06,1998,4,25215,33077
24,1998-05-06,1998,5,30058,37920
24,1998-06-06,1998,6,19729,49091
24,1998-07-06,1998,7,24624,32486
24,1998-08-06,1998,8,29464,37326
24,1998-09-06,1998,9,34324,42186
24,1998-10-06,1998,10,12405,47067
24,1998-11-06,1998,11,17284,25146
24,1998-12-06,1998,12,21482,36264
25,1996-07-28,1996,7,900,900
25,1996-08-27,1996,8,16700,16700
25,1996-09-03,1996,9,29767,113580
25,1996-10-03,1996,10,46419,87605
25,1996-11-10,1996,11,39510,116735
25,1996-12-16,1996,12,52214,115114
25,1997-01-11,1997,1,29116,92784
25,1997-02-06,1997,2,38869,82186
25,1997-03-25,1997,3,23428,37989
25,1997-04-07,1997,4,36863,111485
25,1997-05-09,1997,5,35483,98016
25,1997-06-09,1997,6,34702,75222
25,1997-07-26,1997,7,30783,72774
25,1997-08-09,1997,8,42107,66724
25,1997-09-17,1997,9,44377,86810
25,1997-10-23,1997,10,56454,91542
25,1997-11-20,1997,11,39653,119653
25,1997-12-12,1997,12,19318,32732
25,1998-01-29,1998,1,8793,39103
25,1998-02-02,1998,2,29822,55437
25,1998-03-12,1998,3,19352,28856
25,1998-04-26,1998,4,8816,48277
25,1998-05-04,1998,5,32070,134210
25,1998-06-25,1998,6,23927,68531
25,1998-07-14,1998,7,55778,108878
25,1998-08-09,1998,8,27092,71932
25,1998-09-12,1998,9,22883,59797
25,1998-10-06,1998,10,20001,43615
25,1998-11-18,1998,11,27887,48955
25,1998-12-09,1998,12,30002,96519
26,1993-08-08,1993,8,800,25671
26,1993-09-12,1993,9,26971,51949
26,1993-10-12,1993,10,36649,61692
26,1993-11-12,1993,11,42692,67766
26,1993-12-12,1993,12,46266,83469
26,1994-01-12,1994,1,35114,67293
26,1994-02-12,1994,2,20244,45046
26,1994-03-12,1994,3,25603,50405
26,1994-04-12,1994,4,17114,42062
26,1994-05-12,1994,5,23160,48138
26,1994-06-12,1994,6,24036,61454
26,1994-07-12,1994,7,30852,55870
26,1994-08-12,1994,8,20291,56170
26,1994-09-12,1994,9,11246,36167
26,1994-10-12,1994,10,18665,43623
26,1994-11-12,1994,11,21022,45992
26,1994-12-12,1994,12,22090,59498
26,1995-01-12,1995,1,20697,45499
26,1995-02-12,1995,2,15252,40054
26,1995-03-12,1995,3,18092,42894
26,1995-04-12,1995,4,14735,39671
26,1995-05-12,1995,5,20370,45172
26,1995-06-12,1995,6,22933,60136
26,1995-07-12,1995,7,22714,47516
26,1995-08-12,1995,8,21984,46786
26,1995-09-12,1995,9,18938,43740
26,1995-10-12,1995,10,13764,38566
26,1995-11-12,1995,11,17796,42598
26,1995-12-12,1995,12,15343,52546
26,1996-01-12,1996,1,17887,42689
26,1996-02-12,1996,2,12810,37612
26,1996-03-12,1996,3,15432,40234
26,1996-04-12,1996,4,9526,34328
26,1996-05-12,1996,5,11832,36634
26,1996-06-12,1996,6,12047,49250
26,1996-07-12,1996,7,21392,46194
26,1996-08-12,1996,8,21844,46646
26,1996-09-12,1996,9,23098,47900
26,1996-10-12,1996,10,22569,47555
26,1996-11-12,1996,11,12300,37102
26,1996-12-12,1996,12,12603,49806
26,1997-01-12,1997,1,19538,44340
26,1997-02-12,1997,2,15767,40569
26,1997-03-12,1997,3,16388,41190
26,1997-04-12,1997,4,10399,35201
26,1997-05-12,1997,5,13202,38004
26,1997-06-12,1997,6,14313,51516
26,1997-07-12,1997,7,15044,39846
26,1997-08-12,1997,8,13354,38156
26,1997-09-12,1997,9,10352,35154
26,1997-10-12,1997,10,10644,35446
26,1997-11-12,1997,11,11939,36741
26,1997-12-12,1997,12,17748,54951
26,1998-01-12,1998,1,19689,44491
26,1998-02-12,1998,2,23920,48722
26,1998-03-12,1998,3,25766,50568
26,1998-04-12,1998,4,24315,49117
26,1998-05-12,1998,5,14349,39151
26,1998-06-12,1998,6,16457,53660
26,1998-07-12,1998,7,25994,50796
26,1998-08-12,1998,8,16038,40840
26,1998-09-12,1998,9,18979,43931
26,1998-10-12,1998,10,26629,51626
26,1998-11-12,1998,11,22179,46981
26,1998-12-12,1998,12,18885,56088
27,1993-09-26,1993,9,900,900
27,1993-10-08,1993,10,9527,17841
27,1993-11-08,1993,11,24768,26468
27,1993-12-08,1993,12,29388,37788
27,1994-01-08,1994,1,29523,38123
27,1994-02-08,1994,2,31173,38273
27,1994-03-08,1994,3,25856,35856
27,1994-04-08,1994,4,21913,30540
27,1994-05-08,1994,5,21890,30517
27,1994-06-08,1994,6,22767,35707
27,1994-07-08,1994,7,27174,35801
27,1994-08-08,1994,8,25869,34496
27,1994-09-08,1994,9,25360,33987
27,1994-10-08,1994,10,27151,35778
27,1994-11-08,1994,11,27448,36075
27,1994-12-08,1994,12,26944,39884
27,1995-01-08,1995,1,15785,31385
27,1995-02-08,1995,2,10923,19550
27,1995-03-08,1995,3,14749,23469
27,1995-04-08,1995,4,19401,28028
27,1995-05-08,1995,5,20767,29394
27,1995-06-08,1995,6,22337,35277
27,1995-07-08,1995,7,25235,33862
27,1995-08-08,1995,8,24620,33247
27,1995-09-08,1995,9,23030,33330
27,1995-10-08,1995,10,16478,26908
27,1995-11-08,1995,11,22840,31593
27,1995-12-08,1995,12,27524,40464
27,1996-01-08,1996,1,17760,34260
27,1996-02-08,1996,2,13794,22421
27,1996-03-08,1996,3,17137,25764
27,1996-04-08,1996,4,15086,23713
27,1996-05-08,1996,5,13823,22450
27,1996-06-08,1996,6,11051,23991
27,1996-07-08,1996,7,14197,22824
27,1996-08-08,1996,8,11025,19652
27,1996-09-08,1996,9,12551,21178
27,1996-10-08,1996,10,12278,20905
27,1996-11-08,1996,11,13207,21834
27,1996-12-08,1996,12,16647,29587
27,1997-01-08,1997,1,14838,24138
27,1997-02-08,1997,2,10847,23274
27,1997-03-08,1997,3,15481,24108
27,1997-04-08,1997,4,15419,24046
27,1997-05-08,1997,5,13371,21998
27,1997-06-08,1997,6,11499,26035
27,1997-07-08,1997,7,15867,24494
27,1997-08-08,1997,8,14622,23249
27,1997-09-08,1997,9,14271,22988
27,1997-10-08,1997,10,14519,23238
27,1997-11-08,1997,11,15469,24191
27,1997-12-08,1997,12,14822,27762
27,1998-01-08,1998,1,8896,19650
27,1998-02-08,1998,2,11016,19716
27,1998-03-08,1998,3,14247,22962
27,1998-04-08,1998,4,15293,24014
27,1998-05-08,1998,5,16445,25170
27,1998-06-08,1998,6,14101,27143
27,1998-07-08,1998,7,13574,22201
27,1998-08-08,1998,8,14509,23224
27,1998-09-08,1998,9,16055,24780
27,1998-10-08,1998,10,18612,27239
27,1998-11-08,1998,11,18272,26899
27,1998-12-08,1998,12,19134,32197
29,1994-11-24,1994,11,700,700
29,1994-12-10,1994,12,27167,27367
29,1995-01-10,1995,1,33874,44974
29,1995-02-10,1995,2,41374,51774
29,1995-03-10,1995,3,41301,59301
29,1995-04-10,1995,4,43114,59251
29,1995-05-10,1995,5,36434,54212
29,1995-06-10,1995,6,33283,59950
29,1995-07-10,1995,7,26766,44544
29,1995-08-10,1995,8,26177,43955
29,1995-09-10,1995,9,20430,38208
29,1995-10-10,1995,10,26022,43800
29,1995-11-10,1995,11,26128,43906
29,1995-12-10,1995,12,26635,53302
29,1996-01-10,1996,1,20502,38280
29,1996-02-10,1996,2,19802,37580
29,1996-03-10,1996,3,25089,42867
29,1996-04-10,1996,4,28094,45872
29,1996-05-10,1996,5,22576,40354
29,1996-06-10,1996,6,24768,51435
29,1996-07-10,1996,7,20280,38058
29,1996-08-10,1996,8,23463,41241
29,1996-09-10,1996,9,23651,41429
29,1996-10-10,1996,10,23639,41417
29,1996-11-10,1996,11,21207,38985
29,1996-12-10,1996,12,16343,43010
29,1997-01-10,1997,1,15763,33541
29,1997-02-10,1997,2,15080,32858
29,1997-03-10,1997,3,18036,35814
29,1997-04-10,1997,4,21124,38902
29,1997-05-10,1997,5,15109,35266
29,1997-06-10,1997,6,8303,34970
29,1997-07-10,1997,7,15934,33712
29,1997-08-10,1997,8,17188,34966
29,1997-09-10,1997,9,14747,32525
29,1997-10-10,1997,10,17225,35003
29,1997-11-10,1997,11,15216,32994
29,1997-12-10,1997,12,19904,46571
29,1998-01-10,1998,1,15718,43369
29,1998-02-10,1998,2,12868,30646
29,1998-03-10,1998,3,18341,36119
29,1998-04-10,1998,4,17033,34811
29,1998-05-10,1998,5,18182,35960
29,1998-06-10,1998,6,18775,45442
29,1998-07-10,1998,7,16246,34024
29,1998-08-10,1998,8,20318,38096
29,1998-09-10,1998,9,19318,37096
29,1998-10-10,1998,10,13446,31224
29,1998-11-10,1998,11,13822,31600
29,1998-12-10,1998,12,15099,41766
30,1995-03-04,1995,3,400,400
30,1995-04-30,1995,4,10800,27921
30,1995-05-02,1995,5,36530,93229
30,1995-06-11,1995,6,34730,129090
30,1995-07-25,1995,7,21233,46596
30,1995-08-14,1995,8,21369,34574
30,1995-09-14,1995,9,40225,107688
30,1995-10-12,1995,10,31265,49581
30,1995-11-19,1995,11,38871,73344
30,1995-12-20,1995,12,21410,94156
30,1996-01-07,1996,1,21239,65763
30,1996-02-29,1996,2,21203,21292
30,1996-03-22,1996,3,34068,50768
30,1996-04-10,1996,4,21149,27249
30,1996-05-15,1996,5,33945,50245
30,1996-06-08,1996,6,28077,73615
30,1996-07-28,1996,7,23522,72954
30,1996-08-26,1996,8,56614,103414
30,1996-09-28,1996,9,38163,94707
30,1996-10-31,1996,10,39501,39758
30,1996-11-11,1996,11,50004,121704
30,1996-12-15,1996,12,34563,117363
30,1997-01-22,1997,1,28474,64440
30,1997-02-20,1997,2,24170,41070
30,1997-03-21,1997,3,20056,33056
30,1997-04-30,1997,4,20205,20220
30,1997-05-13,1997,5,17490,41590
30,1997-06-18,1997,6,13592,104492
30,1997-07-12,1997,7,41259,78159
30,1997-08-24,1997,8,19493,148924
30,1997-09-28,1997,9,34930,76430
30,1997-10-09,1997,10,35210,118690
30,1997-11-07,1997,11,35182,149154
30,1997-12-08,1997,12,26797,128866
30,1998-01-11,1998,1,25531,34620
30,1998-02-13,1998,2,18175,51475
30,1998-03-18,1998,3,29900,29976
30,1998-04-28,1998,4,15834,48982
30,1998-05-02,1998,5,31794,41094
30,1998-06-27,1998,6,50920,51053
30,1998-07-19,1998,7,35688,46595
30,1998-08-29,1998,8,21823,131289
30,1998-09-23,1998,9,37560,141960
30,1998-10-24,1998,10,29778,115061
30,1998-11-06,1998,11,22026,113138
30,1998-12-30,1998,12,44155,44155
31,1994-04-27,1994,4,800,800
31,1994-05-16,1994,5,6139,63442
31,1994-06-13,1994,6,63985,99085
31,1994-07-26,1994,7,26643,85982
31,1994-08-25,1994,8,56387,127963
31,1994-09-02,1994,9,45195,119901
31,1994-10-02,1994,10,27811,68298
31,1994-11-12,1994,11,17808,22119
31,1994-12-08,1994,12,39300,92105
31,1995-01-08,1995,1,43092,128844
31,1995-02-12,1995,2,22677,45779
31,1995-03-03,1995,3,31587,83182
31,1995-04-14,1995,4,42249,125383
31,1995-05-28,1995,5,29992,117033
31,1995-06-18,1995,6,50356,127256
31,1995-07-29,1995,7,40478,86533
31,1995-08-17,1995,8,44853,67153
31,1995-09-28,1995,9,30076,59567
31,1995-10-29,1995,10,43893,73695
31,1995-11-29,1995,11,42864,65125
31,1995-12-06,1995,12,53384,120682
31,1996-01-31,1996,1,39759,97855
31,1996-02-03,1996,2,44355,121804
31,1996-03-21,1996,3,48053,85371
31,1996-04-11,1996,4,45020,90341
31,1996-05-19,1996,5,47299,106864
31,1996-06-12,1996,6,32374,64576
31,1996-07-09,1996,7,20551,62094
31,1996-08-12,1996,8,27963,57165
31,1996-09-12,1996,9,22800,55007
31,1996-10-26,1996,10,37245,77680
31,1996-11-07,1996,11,53546,103138
31,1996-12-12,1996,12,39440,67342
31,1997-01-15,1997,1,19439,47700
31,1997-02-24,1997,2,17327,92026
31,1997-03-04,1997,3,28640,131852
31,1997-04-26,1997,4,16283,46778
31,1997-05-18,1997,5,18162,124498
31,1997-06-24,1997,6,29261,75728
31,1997-07-02,1997,7,41866,114435
31,1997-08-31,1997,8,10222,57306
31,1997-09-12,1997,9,20289,30491
31,1997-10-07,1997,10,26293,77295
31,1997-11-12,1997,11,9720,19922
31,1997-12-02,1997,12,15750,56952
31,1998-01-21,1998,1,5598,15646
31,1998-02-28,1998,2,5429,111775
31,1998-03-24,1998,3,19558,48037
31,1998-04-13,1998,4,62485,137131
31,1998-05-12,1998,5,24888,35090
31,1998-06-04,1998,6,29685,44987
31,1998-07-24,1998,7,19588,28803
31,1998-08-25,1998,8,29429,39631
31,1998-09-02,1998,9,23001,59401
31,1998-10-12,1998,10,23306,23439
31,1998-11-12,1998,11,13222,13313
32,1995-08-28,1995,8,700,700
32,1995-09-11,1995,9,17248,22461
32,1995-10-11,1995,10,34409,39009
32,1995-11-11,1995,11,38358,51058
32,1995-12-11,1995,12,46826,63326
32,1996-01-11,1996,1,42541,63541
32,1996-02-11,1996,2,43878,59278
32,1996-03-11,1996,3,42991,60591
32,1996-04-11,1996,4,42406,59706
32,1996-05-11,1996,5,45119,59119
32,1996-06-11,1996,6,37284,62106
32,1996-07-11,1996,7,46655,61055
32,1996-08-11,1996,8,44429,60977
32,1996-09-11,1996,9,49426,63526
32,1996-10-11,1996,10,51958,66158
32,1996-11-11,1996,11,50102,68702
32,1996-12-11,1996,12,51223,75123
32,1997-01-11,1997,1,48383,67983
32,1997-02-11,1997,2,46830,65130
32,1997-03-11,1997,3,50363,63563
32,1997-04-11,1997,4,47949,64497
32,1997-05-11,1997,5,45405,61953
32,1997-06-11,1997,6,46353,71175
32,1997-07-11,1997,7,58134,71034
32,1997-08-11,1997,8,59801,74901
32,1997-09-11,1997,9,54711,76580
32,1997-10-11,1997,10,52711,69259
32,1997-11-11,1997,11,56335,71935
32,1997-12-11,1997,12,54653,79475
32,1998-01-11,1998,1,53569,79169
32,1998-02-11,1998,2,60341,70341
32,1998-03-11,1998,3,62213,77113
32,1998-04-11,1998,4,61601,79001
32,1998-05-11,1998,5,56592,73792
32,1998-06-11,1998,6,45457,81650
32,1998-07-11,1998,7,52205,62005
32,1998-08-11,1998,8,55643,68943
32,1998-09-11,1998,9,55102,72402
32,1998-10-11,1998,10,63075,71875
32,1998-11-11,1998,11,60310,77158
32,1998-12-11,1998,12,65743,90565
33,1993-08-26,1993,8,600,600
33,1993-09-09,1993,9,24189,26211
33,1993-10-09,1993,10,37400,49800
33,1993-11-09,1993,11,44509,61109
33,1993-12-09,1993,12,53055,80055
33,1994-01-09,1994,1,50039,76839
33,1994-02-09,1994,2,45139,69939
33,1994-03-09,1994,3,40063,65063
33,1994-04-09,1994,4,36378,59967
33,1994-05-09,1994,5,39369,62958
33,1994-06-09,1994,6,37171,72555
33,1994-07-09,1994,7,48294,71883
33,1994-08-09,1994,8,48017,72117
33,1994-09-09,1994,9,44357,67946
33,1994-10-09,1994,10,43569,67158
33,1994-11-09,1994,11,44578,68167
33,1994-12-09,1994,12,43689,79073
33,1995-01-09,1995,1,47218,70807
33,1995-02-09,1995,2,48040,71629
33,1995-03-09,1995,3,49564,73153
33,1995-04-09,1995,4,51198,74787
33,1995-05-09,1995,5,50131,73720
33,1995-06-09,1995,6,55071,90455
33,1995-07-09,1995,7,62542,86131
33,1995-08-09,1995,8,57705,83405
33,1995-09-09,1995,9,54070,77659
33,1995-10-09,1995,10,54508,78097
33,1995-11-09,1995,11,53654,77243
33,1995-12-09,1995,12,58001,93385
33,1996-01-09,1996,1,59970,83559
33,1996-02-09,1996,2,60328,83917
33,1996-03-09,1996,3,60987,84576
33,1996-04-09,1996,4,60847,84436
33,1996-05-09,1996,5,60805,84394
33,1996-06-09,1996,6,55355,90739
33,1996-07-09,1996,7,63911,87500
33,1996-08-09,1996,8,63778,87367
33,1996-09-09,1996,9,62943,86532
33,1996-10-09,1996,10,62602,86191
33,1996-11-09,1996,11,61717,85642
33,1996-12-09,1996,12,67936,103726
33,1997-01-09,1997,1,74819,100011
33,1997-02-09,1997,2,74107,98098
33,1997-03-09,1997,3,71592,95574
33,1997-04-09,1997,4,73467,97453
33,1997-05-09,1997,5,74346,97935
33,1997-06-09,1997,6,71717,107526
33,1997-07-09,1997,7,78019,102030
33,1997-08-09,1997,8,76924,100926
33,1997-09-09,1997,9,79519,103528
33,1997-10-09,1997,10,81321,104910
33,1997-11-09,1997,11,79627,103216
33,1997-12-09,1997,12,53010,117910
33,1998-01-09,1998,1,59775,83675
33,1998-02-09,1998,2,71768,95357
33,1998-03-09,1998,3,74826,98804
33,1998-04-09,1998,4,79397,103402
33,1998-05-09,1998,5,83895,107919
33,1998-06-09,1998,6,88312,123696
33,1998-07-09,1998,7,85675,109704
33,1998-08-09,1998,8,85197,108786
33,1998-09-09,1998,9,85521,109110
33,1998-10-09,1998,10,91225,114814
33,1998-11-09,1998,11,82340,120140
33,1998-12-09,1998,12,78792,114176
34,1993-09-17,1993,9,600,600
34,1993-10-11,1993,10,29545,32445
34,1993-11-11,1993,11,41050,61450
34,1993-12-11,1993,12,55965,88965
34,1994-01-11,1994,1,55113,88013
34,1994-02-11,1994,2,53219,87189
34,1994-03-11,1994,3,39668,71513
34,1994-04-11,1994,4,45295,78976
34,1994-05-11,1994,5,20848,68274
34,1994-06-11,1994,6,20454,68222
34,1994-07-11,1994,7,19481,52151
34,1994-08-11,1994,8,19063,50908
34,1994-09-11,1994,9,33130,64975
34,1994-10-11,1994,10,35715,73685
34,1994-11-11,1994,11,35367,67212
34,1994-12-11,1994,12,40942,88710
34,1995-01-11,1995,1,31471,63316
34,1995-02-11,1995,2,35932,67777
34,1995-03-11,1995,3,52991,93261
34,1995-04-11,1995,4,40191,72036
34,1995-05-11,1995,5,40779,72624
34,1995-06-11,1995,6,36174,83942
34,1995-07-11,1995,7,48942,80787
34,1995-08-11,1995,8,48078,79923
34,1995-09-11,1995,9,45221,77066
34,1995-10-11,1995,10,47151,78996
34,1995-11-11,1995,11,44784,76629
34,1995-12-11,1995,12,46812,94580
34,1996-01-11,1996,1,49009,80854
